Device Serial Number: ,83
Device firmware: ,2
Device PM slope: ,0.8854
Device PM offset: ,-146
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:24:39 AM
Mission end date: ,08/29/2018 07:19:43 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1709
Maximum 40 sample PM level:,400
Minimum 40 sample PM level:,2
Average active PM concentration:,220
Average PM concentration:,98

Time Stamp, PM, compliance
08/29/2018 09:24:39 AM,N/A,0
08/29/2018 09:24:59 AM,N/A,0
08/29/2018 09:25:20 AM,N/A,0
08/29/2018 09:25:41 AM,N/A,0
08/29/2018 09:26:02 AM,N/A,0
08/29/2018 09:26:23 AM,N/A,0
08/29/2018 09:26:44 AM,N/A,0
08/29/2018 09:27:05 AM,N/A,0
08/29/2018 09:27:26 AM,N/A,0
08/29/2018 09:27:47 AM,N/A,0
08/29/2018 09:28:08 AM,N/A,0
08/29/2018 09:28:28 AM,N/A,0
08/29/2018 09:28:49 AM,N/A,0
08/29/2018 09:29:10 AM,N/A,0
08/29/2018 09:29:31 AM,N/A,0
08/29/2018 09:29:52 AM,N/A,0
08/29/2018 09:30:13 AM,N/A,0
08/29/2018 09:30:34 AM,N/A,0
08/29/2018 09:30:55 AM,N/A,0
08/29/2018 09:31:16 AM,N/A,0
08/29/2018 09:31:37 AM,N/A,0
08/29/2018 09:31:57 AM,N/A,0
08/29/2018 09:32:18 AM,N/A,0
08/29/2018 09:32:39 AM,N/A,0
08/29/2018 09:33:00 AM,N/A,0
08/29/2018 09:33:21 AM,N/A,0
08/29/2018 09:33:42 AM,N/A,0
08/29/2018 09:34:03 AM,N/A,0
08/29/2018 09:34:24 AM,N/A,0
08/29/2018 09:34:45 AM,N/A,0
08/29/2018 09:35:06 AM,N/A,0
08/29/2018 09:35:27 AM,N/A,0
08/29/2018 09:35:47 AM,N/A,0
08/29/2018 09:36:08 AM,N/A,0
08/29/2018 09:36:29 AM,N/A,0
08/29/2018 09:36:50 AM,N/A,0
08/29/2018 09:37:11 AM,N/A,0
08/29/2018 09:37:32 AM,N/A,0
08/29/2018 09:37:53 AM,N/A,0
08/29/2018 09:38:14 AM,N/A,0
08/29/2018 09:38:35 AM,N/A,0
08/29/2018 09:38:56 AM,N/A,0
08/29/2018 09:39:16 AM,N/A,0
08/29/2018 09:39:37 AM,N/A,0
08/29/2018 09:39:58 AM,N/A,0
08/29/2018 09:40:19 AM,N/A,0
08/29/2018 09:40:40 AM,N/A,0
08/29/2018 09:41:01 AM,N/A,0
08/29/2018 09:41:22 AM,N/A,0
08/29/2018 09:41:43 AM,N/A,0
08/29/2018 09:42:04 AM,N/A,0
08/29/2018 09:42:25 AM,N/A,0
08/29/2018 09:42:46 AM,N/A,0
08/29/2018 09:43:06 AM,N/A,0
08/29/2018 09:43:27 AM,N/A,0
08/29/2018 09:43:48 AM,N/A,0
08/29/2018 09:44:09 AM,N/A,0
08/29/2018 09:44:30 AM,N/A,0
08/29/2018 09:44:51 AM,N/A,0
08/29/2018 09:45:12 AM,N/A,0
08/29/2018 09:45:33 AM,N/A,0
08/29/2018 09:45:54 AM,N/A,0
08/29/2018 09:46:15 AM,N/A,0
08/29/2018 09:46:35 AM,N/A,0
08/29/2018 09:46:56 AM,2,0
08/29/2018 09:47:17 AM,1,0
08/29/2018 09:47:38 AM,0,1
08/29/2018 09:47:59 AM,0,1
08/29/2018 09:48:20 AM,0,0
08/29/2018 09:48:41 AM,1,1
08/29/2018 09:49:02 AM,0,1
08/29/2018 09:49:23 AM,1,0
08/29/2018 09:49:44 AM,0,1
08/29/2018 09:50:04 AM,0,1
08/29/2018 09:50:25 AM,0,1
08/29/2018 09:50:46 AM,0,0
08/29/2018 09:51:07 AM,0,1
08/29/2018 09:51:28 AM,0,1
08/29/2018 09:51:49 AM,0,1
08/29/2018 09:52:10 AM,1,1
08/29/2018 09:52:31 AM,3,1
08/29/2018 09:52:52 AM,1,1
08/29/2018 09:53:13 AM,1,1
08/29/2018 09:53:34 AM,0,1
08/29/2018 09:53:54 AM,2,1
08/29/2018 09:54:15 AM,0,1
08/29/2018 09:54:36 AM,0,1
08/29/2018 09:54:57 AM,2,0
08/29/2018 09:55:18 AM,1,1
08/29/2018 09:55:39 AM,0,1
08/29/2018 09:56:00 AM,2,1
08/29/2018 09:56:21 AM,7,1
08/29/2018 09:56:42 AM,1,1
08/29/2018 09:57:03 AM,2,1
08/29/2018 09:57:23 AM,3,1
08/29/2018 09:57:44 AM,14,1
08/29/2018 09:58:05 AM,80,1
08/29/2018 09:58:26 AM,38,1
08/29/2018 09:58:47 AM,193,1
08/29/2018 09:59:08 AM,195,1
08/29/2018 09:59:29 AM,208,1
08/29/2018 09:59:50 AM,194,1
08/29/2018 10:00:11 AM,186,0
08/29/2018 10:00:32 AM,188,1
08/29/2018 10:00:53 AM,295,1
08/29/2018 10:01:13 AM,490,1
08/29/2018 10:01:34 AM,775,1
08/29/2018 10:01:55 AM,951,1
08/29/2018 10:02:16 AM,363,1
08/29/2018 10:02:37 AM,457,1
08/29/2018 10:02:58 AM,474,1
08/29/2018 10:03:19 AM,703,1
08/29/2018 10:03:40 AM,575,1
08/29/2018 10:04:01 AM,541,1
08/29/2018 10:04:22 AM,559,1
08/29/2018 10:04:42 AM,567,0
08/29/2018 10:05:03 AM,394,1
08/29/2018 10:05:24 AM,438,1
08/29/2018 10:05:45 AM,425,0
08/29/2018 10:06:06 AM,275,1
08/29/2018 10:06:27 AM,256,0
08/29/2018 10:06:48 AM,388,0
08/29/2018 10:07:09 AM,293,0
08/29/2018 10:07:30 AM,216,0
08/29/2018 10:07:51 AM,215,1
08/29/2018 10:08:12 AM,200,1
08/29/2018 10:08:32 AM,200,0
08/29/2018 10:08:53 AM,278,1
08/29/2018 10:09:14 AM,266,1
08/29/2018 10:09:35 AM,332,1
08/29/2018 10:09:56 AM,224,1
08/29/2018 10:10:17 AM,232,1
08/29/2018 10:10:38 AM,365,1
08/29/2018 10:10:59 AM,301,1
08/29/2018 10:11:20 AM,274,1
08/29/2018 10:11:41 AM,231,1
08/29/2018 10:12:01 AM,340,1
08/29/2018 10:12:22 AM,203,1
08/29/2018 10:12:43 AM,189,1
08/29/2018 10:13:04 AM,304,0
08/29/2018 10:13:25 AM,215,0
08/29/2018 10:13:46 AM,203,1
08/29/2018 10:14:07 AM,319,1
08/29/2018 10:14:28 AM,199,1
08/29/2018 10:14:49 AM,289,1
08/29/2018 10:15:10 AM,328,1
08/29/2018 10:15:30 AM,284,1
08/29/2018 10:15:51 AM,241,1
08/29/2018 10:16:12 AM,303,1
08/29/2018 10:16:33 AM,237,1
08/29/2018 10:16:54 AM,278,1
08/29/2018 10:17:15 AM,194,1
08/29/2018 10:17:36 AM,178,1
08/29/2018 10:17:57 AM,168,1
08/29/2018 10:18:18 AM,184,1
08/29/2018 10:18:39 AM,167,1
08/29/2018 10:19:00 AM,169,0
08/29/2018 10:19:20 AM,196,0
08/29/2018 10:19:41 AM,178,1
08/29/2018 10:20:02 AM,231,0
08/29/2018 10:20:23 AM,196,1
08/29/2018 10:20:44 AM,238,1
08/29/2018 10:21:05 AM,216,1
08/29/2018 10:21:26 AM,219,1
08/29/2018 10:21:47 AM,203,1
08/29/2018 10:22:08 AM,237,0
08/29/2018 10:22:29 AM,210,1
08/29/2018 10:22:49 AM,200,0
08/29/2018 10:23:10 AM,181,1
08/29/2018 10:23:31 AM,181,1
08/29/2018 10:23:52 AM,179,1
08/29/2018 10:24:13 AM,200,1
08/29/2018 10:24:34 AM,168,1
08/29/2018 10:24:55 AM,285,1
08/29/2018 10:25:16 AM,159,0
08/29/2018 10:25:37 AM,165,1
08/29/2018 10:25:58 AM,239,1
08/29/2018 10:26:19 AM,358,1
08/29/2018 10:26:39 AM,182,1
08/29/2018 10:27:00 AM,198,0
08/29/2018 10:27:21 AM,169,1
08/29/2018 10:27:42 AM,187,1
08/29/2018 10:28:03 AM,468,1
08/29/2018 10:28:24 AM,321,1
08/29/2018 10:28:45 AM,229,1
08/29/2018 10:29:06 AM,226,0
08/29/2018 10:29:27 AM,301,0
08/29/2018 10:29:48 AM,177,1
08/29/2018 10:30:08 AM,186,1
08/29/2018 10:30:29 AM,193,1
08/29/2018 10:30:50 AM,203,0
08/29/2018 10:31:11 AM,197,1
08/29/2018 10:31:32 AM,193,1
08/29/2018 10:31:53 AM,247,1
08/29/2018 10:32:14 AM,289,0
08/29/2018 10:32:35 AM,301,1
08/29/2018 10:32:56 AM,495,0
08/29/2018 10:33:17 AM,394,1
08/29/2018 10:33:37 AM,586,1
08/29/2018 10:33:58 AM,350,1
08/29/2018 10:34:19 AM,278,1
08/29/2018 10:34:40 AM,324,0
08/29/2018 10:35:01 AM,262,1
08/29/2018 10:35:22 AM,288,1
08/29/2018 10:35:43 AM,332,1
08/29/2018 10:36:04 AM,286,1
08/29/2018 10:36:25 AM,292,1
08/29/2018 10:36:46 AM,262,1
08/29/2018 10:37:07 AM,232,1
08/29/2018 10:37:27 AM,249,1
08/29/2018 10:37:48 AM,224,0
08/29/2018 10:38:09 AM,198,1
08/29/2018 10:38:30 AM,193,1
08/29/2018 10:38:51 AM,192,1
08/29/2018 10:39:12 AM,165,1
08/29/2018 10:39:33 AM,145,1
08/29/2018 10:39:54 AM,137,1
08/29/2018 10:40:15 AM,130,1
08/29/2018 10:40:36 AM,119,1
08/29/2018 10:40:56 AM,115,1
08/29/2018 10:41:17 AM,103,1
08/29/2018 10:41:38 AM,100,1
08/29/2018 10:41:59 AM,86,1
08/29/2018 10:42:20 AM,83,1
08/29/2018 10:42:41 AM,77,1
08/29/2018 10:43:02 AM,75,1
08/29/2018 10:43:23 AM,72,0
08/29/2018 10:43:44 AM,65,1
08/29/2018 10:44:05 AM,58,1
08/29/2018 10:44:26 AM,60,1
08/29/2018 10:44:46 AM,63,1
08/29/2018 10:45:07 AM,69,1
08/29/2018 10:45:28 AM,52,0
08/29/2018 10:45:49 AM,49,0
08/29/2018 10:46:10 AM,46,0
08/29/2018 10:46:31 AM,45,1
08/29/2018 10:46:52 AM,43,1
08/29/2018 10:47:13 AM,43,0
08/29/2018 10:47:34 AM,40,0
