Device Serial Number: ,82
Device firmware: ,2
Device PM slope: ,0.8826
Device PM offset: ,-293
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:22:31 AM
Mission end date: ,08/29/2018 07:21:35 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1710
Maximum 40 sample PM level:,367
Minimum 40 sample PM level:,0
Average active PM concentration:,220
Average PM concentration:,102

Time Stamp, PM, compliance
08/29/2018 09:22:31 AM,2,1
08/29/2018 09:22:52 AM,5,1
08/29/2018 09:23:13 AM,6,1
08/29/2018 09:23:34 AM,5,1
08/29/2018 09:23:55 AM,4,1
08/29/2018 09:24:16 AM,7,1
08/29/2018 09:24:37 AM,6,1
08/29/2018 09:24:58 AM,5,1
08/29/2018 09:25:19 AM,5,1
08/29/2018 09:25:40 AM,5,1
08/29/2018 09:26:01 AM,5,1
08/29/2018 09:26:22 AM,5,1
08/29/2018 09:26:43 AM,5,1
08/29/2018 09:27:04 AM,5,1
08/29/2018 09:27:25 AM,5,1
08/29/2018 09:27:46 AM,5,1
08/29/2018 09:28:07 AM,5,1
08/29/2018 09:28:28 AM,5,1
08/29/2018 09:28:49 AM,4,1
08/29/2018 09:29:10 AM,5,1
08/29/2018 09:29:31 AM,4,1
08/29/2018 09:29:52 AM,5,1
08/29/2018 09:30:13 AM,5,1
08/29/2018 09:30:34 AM,4,1
08/29/2018 09:30:55 AM,4,1
08/29/2018 09:31:16 AM,7,1
08/29/2018 09:31:37 AM,5,1
08/29/2018 09:31:58 AM,6,1
08/29/2018 09:32:19 AM,7,1
08/29/2018 09:32:40 AM,6,1
08/29/2018 09:33:01 AM,5,1
08/29/2018 09:33:22 AM,4,1
08/29/2018 09:33:44 AM,5,1
08/29/2018 09:34:05 AM,4,1
08/29/2018 09:34:26 AM,4,1
08/29/2018 09:34:47 AM,3,1
08/29/2018 09:35:08 AM,4,1
08/29/2018 09:35:29 AM,3,1
08/29/2018 09:35:50 AM,3,1
08/29/2018 09:36:11 AM,2,1
08/29/2018 09:36:32 AM,6,1
08/29/2018 09:36:53 AM,6,1
08/29/2018 09:37:14 AM,3,1
08/29/2018 09:37:35 AM,3,1
08/29/2018 09:37:56 AM,3,1
08/29/2018 09:38:17 AM,2,1
08/29/2018 09:38:38 AM,1,1
08/29/2018 09:38:59 AM,1,1
08/29/2018 09:39:20 AM,1,1
08/29/2018 09:39:41 AM,1,1
08/29/2018 09:40:02 AM,3,1
08/29/2018 09:40:23 AM,2,1
08/29/2018 09:40:44 AM,3,1
08/29/2018 09:41:05 AM,2,1
08/29/2018 09:41:26 AM,2,1
08/29/2018 09:41:47 AM,1,1
08/29/2018 09:42:08 AM,1,1
08/29/2018 09:42:29 AM,1,1
08/29/2018 09:42:50 AM,0,1
08/29/2018 09:43:11 AM,0,1
08/29/2018 09:43:32 AM,8,1
08/29/2018 09:43:53 AM,0,1
08/29/2018 09:44:14 AM,0,1
08/29/2018 09:44:36 AM,0,1
08/29/2018 09:44:57 AM,0,1
08/29/2018 09:45:18 AM,2,1
08/29/2018 09:45:39 AM,0,1
08/29/2018 09:46:00 AM,0,1
08/29/2018 09:46:21 AM,0,1
08/29/2018 09:46:42 AM,0,1
08/29/2018 09:47:03 AM,0,1
08/29/2018 09:47:24 AM,0,1
08/29/2018 09:47:45 AM,-1,1
08/29/2018 09:48:06 AM,-1,1
08/29/2018 09:48:27 AM,-1,1
08/29/2018 09:48:48 AM,0,1
08/29/2018 09:49:09 AM,0,1
08/29/2018 09:49:30 AM,0,1
08/29/2018 09:49:51 AM,0,1
08/29/2018 09:50:12 AM,0,1
08/29/2018 09:50:33 AM,-1,1
08/29/2018 09:50:54 AM,-1,1
08/29/2018 09:51:15 AM,-1,1
08/29/2018 09:51:36 AM,-1,1
08/29/2018 09:51:57 AM,2,1
08/29/2018 09:52:18 AM,-1,1
08/29/2018 09:52:39 AM,-1,1
08/29/2018 09:53:00 AM,0,1
08/29/2018 09:53:21 AM,0,1
08/29/2018 09:53:42 AM,0,1
08/29/2018 09:54:03 AM,-1,1
08/29/2018 09:54:24 AM,-1,1
08/29/2018 09:54:45 AM,-1,1
08/29/2018 09:55:06 AM,-1,1
08/29/2018 09:55:28 AM,-1,1
08/29/2018 09:55:49 AM,-1,1
08/29/2018 09:56:10 AM,-1,1
08/29/2018 09:56:31 AM,0,1
08/29/2018 09:56:52 AM,0,1
08/29/2018 09:57:13 AM,0,1
08/29/2018 09:57:34 AM,2,1
08/29/2018 09:57:55 AM,21,1
08/29/2018 09:58:16 AM,27,1
08/29/2018 09:58:37 AM,86,1
08/29/2018 09:58:58 AM,128,1
08/29/2018 09:59:19 AM,225,1
08/29/2018 09:59:40 AM,233,1
08/29/2018 10:00:01 AM,234,1
08/29/2018 10:00:22 AM,228,1
08/29/2018 10:00:43 AM,219,1
08/29/2018 10:01:04 AM,301,1
08/29/2018 10:01:25 AM,282,1
08/29/2018 10:01:46 AM,398,1
08/29/2018 10:02:07 AM,393,1
08/29/2018 10:02:28 AM,580,1
08/29/2018 10:02:49 AM,527,1
08/29/2018 10:03:10 AM,527,0
08/29/2018 10:03:31 AM,601,1
08/29/2018 10:03:52 AM,497,1
08/29/2018 10:04:13 AM,490,1
08/29/2018 10:04:34 AM,474,1
08/29/2018 10:04:55 AM,433,1
08/29/2018 10:05:16 AM,415,1
08/29/2018 10:05:37 AM,428,1
08/29/2018 10:05:58 AM,379,1
08/29/2018 10:06:20 AM,353,1
08/29/2018 10:06:41 AM,340,1
08/29/2018 10:07:02 AM,316,1
08/29/2018 10:07:23 AM,306,1
08/29/2018 10:07:44 AM,271,1
08/29/2018 10:08:05 AM,308,1
08/29/2018 10:08:26 AM,280,1
08/29/2018 10:08:47 AM,345,1
08/29/2018 10:09:08 AM,312,1
08/29/2018 10:09:29 AM,290,1
08/29/2018 10:09:50 AM,334,1
08/29/2018 10:10:11 AM,330,1
08/29/2018 10:10:32 AM,340,1
