Device Serial Number: ,73
Device firmware: ,2
Device PM slope: ,0.945
Device PM offset: ,-347
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:25:00 AM
Mission end date: ,08/29/2018 07:27:24 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1824
Maximum 40 sample PM level:,375
Minimum 40 sample PM level:,4
Average active PM concentration:,212
Average PM concentration:,124

Time Stamp, PM, compliance
08/29/2018 09:25:00 AM,-4,1
08/29/2018 09:25:19 AM,4,0
08/29/2018 09:25:39 AM,5,1
08/29/2018 09:25:59 AM,3,1
08/29/2018 09:26:19 AM,3,1
08/29/2018 09:26:39 AM,7,1
08/29/2018 09:26:58 AM,3,1
08/29/2018 09:27:18 AM,6,1
08/29/2018 09:27:38 AM,8,1
08/29/2018 09:27:58 AM,7,1
08/29/2018 09:28:18 AM,7,0
08/29/2018 09:28:38 AM,6,1
08/29/2018 09:28:57 AM,5,1
08/29/2018 09:29:17 AM,12,1
08/29/2018 09:29:37 AM,9,0
08/29/2018 09:29:57 AM,9,0
08/29/2018 09:30:17 AM,7,1
08/29/2018 09:30:37 AM,7,0
08/29/2018 09:30:56 AM,8,0
08/29/2018 09:31:16 AM,12,1
08/29/2018 09:31:36 AM,17,1
08/29/2018 09:31:56 AM,11,1
08/29/2018 09:32:16 AM,10,1
08/29/2018 09:32:36 AM,11,1
08/29/2018 09:32:55 AM,15,0
08/29/2018 09:33:15 AM,15,1
08/29/2018 09:33:35 AM,13,0
08/29/2018 09:33:55 AM,14,1
08/29/2018 09:34:15 AM,26,1
08/29/2018 09:34:34 AM,15,1
08/29/2018 09:34:54 AM,17,1
08/29/2018 09:35:14 AM,13,1
08/29/2018 09:35:34 AM,13,1
08/29/2018 09:35:54 AM,13,0
08/29/2018 09:36:14 AM,13,1
08/29/2018 09:36:33 AM,11,1
08/29/2018 09:36:53 AM,15,1
08/29/2018 09:37:13 AM,12,1
08/29/2018 09:37:33 AM,11,1
08/29/2018 09:37:53 AM,15,0
08/29/2018 09:38:13 AM,10,0
08/29/2018 09:38:32 AM,10,0
08/29/2018 09:38:52 AM,13,1
08/29/2018 09:39:12 AM,15,0
08/29/2018 09:39:32 AM,12,0
08/29/2018 09:39:52 AM,11,0
08/29/2018 09:40:12 AM,13,0
08/29/2018 09:40:31 AM,11,0
08/29/2018 09:40:51 AM,13,1
08/29/2018 09:41:11 AM,9,0
08/29/2018 09:41:31 AM,10,1
08/29/2018 09:41:51 AM,9,1
08/29/2018 09:42:11 AM,10,1
08/29/2018 09:42:30 AM,12,1
08/29/2018 09:42:50 AM,10,1
08/29/2018 09:43:10 AM,6,1
08/29/2018 09:43:30 AM,4,0
08/29/2018 09:43:50 AM,2,1
08/29/2018 09:44:09 AM,2,1
08/29/2018 09:44:29 AM,2,1
08/29/2018 09:44:49 AM,1,1
08/29/2018 09:45:09 AM,4,1
08/29/2018 09:45:29 AM,2,1
08/29/2018 09:45:49 AM,1,0
08/29/2018 09:46:08 AM,0,0
08/29/2018 09:46:28 AM,1,0
08/29/2018 09:46:48 AM,1,0
08/29/2018 09:47:08 AM,2,0
08/29/2018 09:47:28 AM,2,1
08/29/2018 09:47:48 AM,2,1
08/29/2018 09:48:07 AM,2,0
08/29/2018 09:48:27 AM,0,0
08/29/2018 09:48:47 AM,1,0
08/29/2018 09:49:07 AM,2,0
08/29/2018 09:49:27 AM,0,0
08/29/2018 09:49:47 AM,0,1
08/29/2018 09:50:06 AM,0,1
08/29/2018 09:50:26 AM,0,0
08/29/2018 09:50:46 AM,0,1
08/29/2018 09:51:06 AM,0,0
08/29/2018 09:51:26 AM,0,0
08/29/2018 09:51:45 AM,0,0
08/29/2018 09:52:05 AM,1,0
08/29/2018 09:52:25 AM,0,0
08/29/2018 09:52:45 AM,0,0
08/29/2018 09:53:05 AM,0,1
08/29/2018 09:53:25 AM,0,1
08/29/2018 09:53:44 AM,0,0
08/29/2018 09:54:04 AM,1,0
08/29/2018 09:54:24 AM,0,0
08/29/2018 09:54:44 AM,0,0
08/29/2018 09:55:04 AM,1,0
08/29/2018 09:55:24 AM,3,1
08/29/2018 09:55:43 AM,0,1
08/29/2018 09:56:03 AM,1,0
08/29/2018 09:56:23 AM,1,0
08/29/2018 09:56:43 AM,0,0
08/29/2018 09:57:03 AM,-1,0
08/29/2018 09:57:23 AM,0,0
08/29/2018 09:57:42 AM,2,0
08/29/2018 09:58:02 AM,13,0
08/29/2018 09:58:22 AM,27,0
08/29/2018 09:58:42 AM,88,0
08/29/2018 09:59:02 AM,218,0
08/29/2018 09:59:22 AM,330,0
08/29/2018 09:59:41 AM,170,0
08/29/2018 10:00:01 AM,159,0
08/29/2018 10:00:21 AM,169,0
08/29/2018 10:00:41 AM,172,0
08/29/2018 10:01:01 AM,233,0
08/29/2018 10:01:20 AM,146,0
08/29/2018 10:01:40 AM,252,0
08/29/2018 10:02:00 AM,260,0
