Device Serial Number: ,64
Device firmware: ,2
Device PM slope: ,0.9325
Device PM offset: ,-390
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:23:45 AM
Mission end date: ,08/29/2018 07:23:10 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1753
Maximum 40 sample PM level:,1418
Minimum 40 sample PM level:,-2
Average active PM concentration:,464
Average PM concentration:,226

Time Stamp, PM, compliance
08/29/2018 10:13:21 AM,393,1
08/29/2018 10:13:42 AM,1159,1
08/29/2018 10:14:02 AM,1996,1
08/29/2018 10:14:23 AM,287,1
08/29/2018 10:14:43 AM,802,1
08/29/2018 10:15:04 AM,820,1
08/29/2018 10:15:24 AM,444,1
08/29/2018 10:15:45 AM,321,1
08/29/2018 10:16:05 AM,315,1
08/29/2018 10:16:26 AM,403,1
08/29/2018 10:16:46 AM,302,1
08/29/2018 10:17:07 AM,332,1
08/29/2018 10:17:27 AM,315,1
08/29/2018 10:17:48 AM,440,0
08/29/2018 10:18:08 AM,374,0
08/29/2018 10:18:29 AM,325,0
08/29/2018 10:18:50 AM,322,0
08/29/2018 10:19:10 AM,254,1
08/29/2018 10:19:31 AM,332,0
08/29/2018 10:19:51 AM,279,0
08/29/2018 10:20:12 AM,275,1
08/29/2018 10:20:32 AM,250,0
08/29/2018 10:20:53 AM,290,1
08/29/2018 10:21:13 AM,511,1
08/29/2018 10:21:34 AM,405,1
08/29/2018 10:21:54 AM,239,1
08/29/2018 10:22:15 AM,267,0
08/29/2018 10:22:35 AM,265,1
08/29/2018 10:22:56 AM,249,1
08/29/2018 10:23:16 AM,345,1
08/29/2018 10:23:37 AM,260,0
08/29/2018 10:23:57 AM,315,0
08/29/2018 10:24:18 AM,212,1
08/29/2018 10:24:38 AM,297,0
08/29/2018 10:24:59 AM,258,0
08/29/2018 10:25:20 AM,257,1
08/29/2018 10:25:40 AM,277,1
08/29/2018 10:26:01 AM,309,1
08/29/2018 10:26:21 AM,402,1
08/29/2018 10:26:42 AM,476,1
08/29/2018 10:27:02 AM,646,1
08/29/2018 10:27:23 AM,260,0
08/29/2018 10:27:43 AM,403,0
08/29/2018 10:28:04 AM,474,0
08/29/2018 10:28:24 AM,452,1
08/29/2018 10:28:45 AM,268,1
08/29/2018 10:29:05 AM,308,1
