Device Serial Number: ,71
Device firmware: ,2
Device PM slope: ,1.0475
Device PM offset: ,-214
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:23:22 AM
Mission end date: ,08/29/2018 07:25:43 PM
08/29/2018 10:08:40 AM,275,1
08/29/2018 10:09:01 AM,279,1
08/29/2018 10:09:21 AM,278,1
08/29/2018 10:09:42 AM,320,1
08/29/2018 10:10:02 AM,329,1
08/29/2018 10:10:22 AM,319,1
08/29/2018 10:10:43 AM,327,1
08/29/2018 10:11:03 AM,306,1
08/29/2018 10:11:24 AM,296,1
08/29/2018 10:11:44 AM,273,1
08/29/2018 10:12:05 AM,270,1
08/29/2018 10:12:25 AM,263,1
08/29/2018 10:12:46 AM,237,1
08/29/2018 10:13:06 AM,229,1
08/29/2018 10:13:26 AM,241,1
08/29/2018 10:13:47 AM,244,1
08/29/2018 10:14:07 AM,234,1
08/29/2018 10:14:28 AM,248,1
08/29/2018 10:14:48 AM,244,1
08/29/2018 10:15:09 AM,266,1
08/29/2018 10:15:29 AM,301,1
08/29/2018 10:15:50 AM,299,1
08/29/2018 10:16:10 AM,268,1
08/29/2018 10:16:30 AM,291,1
08/29/2018 10:16:51 AM,259,1
08/29/2018 10:17:11 AM,245,1
08/29/2018 10:17:32 AM,222,1
08/29/2018 10:17:52 AM,209,0
08/29/2018 10:18:13 AM,202,1
08/29/2018 10:18:33 AM,261,1
08/29/2018 10:18:54 AM,191,1
08/29/2018 10:19:14 AM,219,1
08/29/2018 10:19:34 AM,218,1
08/29/2018 10:19:55 AM,248,1
08/29/2018 10:20:15 AM,346,0
08/29/2018 10:20:36 AM,274,1
08/29/2018 10:20:56 AM,263,1
08/29/2018 10:21:17 AM,239,1
08/29/2018 10:21:37 AM,326,1
08/29/2018 10:21:58 AM,380,1
08/29/2018 10:22:18 AM,267,1
08/29/2018 10:22:38 AM,243,1
08/29/2018 10:22:59 AM,204,1
08/29/2018 10:23:19 AM,214,1
08/29/2018 10:23:40 AM,217,1
08/29/2018 10:24:00 AM,196,1
08/29/2018 10:24:21 AM,185,1
08/29/2018 10:24:41 AM,185,0
08/29/2018 10:25:02 AM,194,1
08/29/2018 10:25:22 AM,192,1
08/29/2018 10:25:42 AM,186,1
08/29/2018 10:26:03 AM,182,1
08/29/2018 10:26:23 AM,172,1
08/29/2018 10:26:44 AM,187,1
08/29/2018 10:27:04 AM,188,1
08/29/2018 10:27:25 AM,193,1
08/29/2018 10:27:45 AM,196,1
08/29/2018 10:28:05 AM,212,1
08/29/2018 10:28:26 AM,218,0
08/29/2018 10:28:46 AM,213,1
08/29/2018 10:29:07 AM,206,1
08/29/2018 10:29:27 AM,204,1
08/29/2018 10:29:48 AM,217,0
08/29/2018 10:30:08 AM,207,1
08/29/2018 10:30:29 AM,221,1
08/29/2018 10:30:49 AM,212,1
08/29/2018 10:31:09 AM,227,1
08/29/2018 10:31:30 AM,300,1
08/29/2018 10:31:50 AM,253,1
08/29/2018 10:32:11 AM,309,1
08/29/2018 10:32:31 AM,321,1
08/29/2018 10:32:52 AM,361,1
08/29/2018 10:33:12 AM,379,1
08/29/2018 10:33:33 AM,379,1
08/29/2018 10:33:53 AM,388,1
08/29/2018 10:34:13 AM,381,1
08/29/2018 10:34:34 AM,343,1
08/29/2018 10:34:54 AM,340,1
08/29/2018 10:35:15 AM,351,1
08/29/2018 10:35:35 AM,339,1
08/29/2018 10:35:56 AM,295,0
08/29/2018 10:36:16 AM,306,1
08/29/2018 10:36:37 AM,363,1
08/29/2018 10:36:57 AM,318,0
08/29/2018 10:37:17 AM,392,1
08/29/2018 10:37:38 AM,420,1
08/29/2018 10:37:58 AM,472,1
08/29/2018 10:38:19 AM,252,1
08/29/2018 10:38:39 AM,228,1
08/29/2018 10:39:00 AM,205,0
08/29/2018 10:39:20 AM,189,0
08/29/2018 10:39:41 AM,168,1
08/29/2018 10:40:01 AM,157,1
08/29/2018 10:40:21 AM,148,1
08/29/2018 10:40:42 AM,139,1
08/29/2018 10:41:02 AM,136,1
08/29/2018 10:41:23 AM,123,0
08/29/2018 10:41:43 AM,107,1
08/29/2018 10:42:04 AM,105,1
08/29/2018 10:42:24 AM,96,0
08/29/2018 10:42:44 AM,97,1
08/29/2018 10:43:05 AM,92,1
08/29/2018 10:43:25 AM,83,1
08/29/2018 10:43:46 AM,79,0
08/29/2018 10:44:06 AM,72,0
08/29/2018 10:44:27 AM,69,1
08/29/2018 10:44:47 AM,67,1
08/29/2018 10:45:08 AM,65,0
08/29/2018 10:45:28 AM,61,1
08/29/2018 10:45:48 AM,64,1
08/29/2018 10:46:09 AM,61,1
08/29/2018 10:46:29 AM,55,1
08/29/2018 10:46:50 AM,53,1
08/29/2018 10:47:10 AM,49,1
08/29/2018 10:47:31 AM,42,0
08/29/2018 10:47:51 AM,52,1
08/29/2018 10:48:12 AM,45,1
08/29/2018 10:48:32 AM,43,0
08/29/2018 10:48:52 AM,43,0
08/29/2018 10:49:13 AM,40,1
08/29/2018 10:49:33 AM,42,1
08/29/2018 10:49:54 AM,38,1
08/29/2018 10:50:14 AM,36,1
08/29/2018 10:50:35 AM,33,1
08/29/2018 10:50:55 AM,32,1
08/29/2018 10:51:16 AM,34,1
08/29/2018 10:51:36 AM,39,1
08/29/2018 10:51:56 AM,30,0
08/29/2018 10:52:17 AM,29,1
08/29/2018 10:52:37 AM,31,0
08/29/2018 10:52:58 AM,31,0
08/29/2018 10:53:18 AM,29,1
08/29/2018 10:53:39 AM,29,1
08/29/2018 10:53:59 AM,27,1
08/29/2018 10:54:20 AM,26,1
08/29/2018 10:54:40 AM,24,0
08/29/2018 10:55:00 AM,24,1
08/29/2018 10:55:21 AM,23,1
08/29/2018 10:55:41 AM,28,0
08/29/2018 10:56:02 AM,21,1
08/29/2018 10:56:22 AM,21,1
08/29/2018 10:56:43 AM,20,1
08/29/2018 10:57:03 AM,24,1
08/29/2018 10:57:23 AM,19,1
08/29/2018 10:57:44 AM,19,0
08/29/2018 10:58:04 AM,19,0
08/29/2018 10:58:25 AM,21,1
08/29/2018 10:58:45 AM,16,1
08/29/2018 10:59:06 AM,18,1
08/29/2018 10:59:26 AM,17,1
08/29/2018 10:59:47 AM,20,1
08/29/2018 11:00:07 AM,18,0
08/29/2018 11:00:27 AM,18,0
08/29/2018 11:00:48 AM,16,1
08/29/2018 11:01:08 AM,16,1
08/29/2018 11:01:29 AM,18,1
08/29/2018 11:01:49 AM,19,0
08/29/2018 11:02:10 AM,16,0
08/29/2018 11:02:30 AM,16,0
08/29/2018 11:02:51 AM,17,0
08/29/2018 11:03:11 AM,14,0
08/29/2018 11:03:31 AM,14,1
08/29/2018 11:03:52 AM,14,1
08/29/2018 11:04:12 AM,14,1
08/29/2018 11:04:33 AM,15,1
08/29/2018 11:04:53 AM,13,1
08/29/2018 11:05:14 AM,12,1
08/29/2018 11:05:34 AM,14,1
08/29/2018 11:05:55 AM,17,0
08/29/2018 11:06:15 AM,13,0
08/29/2018 11:06:35 AM,12,1
08/29/2018 11:06:56 AM,13,1
08/29/2018 11:07:16 AM,13,1
08/29/2018 11:07:37 AM,16,1
08/29/2018 11:07:57 AM,13,1
08/29/2018 11:08:18 AM,11,1
08/29/2018 11:08:38 AM,15,1
08/29/2018 11:08:59 AM,15,1
08/29/2018 11:09:19 AM,23,1
08/29/2018 11:09:39 AM,26,1
08/29/2018 11:10:00 AM,21,1
08/29/2018 11:10:20 AM,19,0
08/29/2018 11:10:41 AM,27,1
08/29/2018 11:11:01 AM,16,0
08/29/2018 11:11:22 AM,16,0
08/29/2018 11:11:42 AM,20,1
08/29/2018 11:12:02 AM,17,1
08/29/2018 11:12:23 AM,21,0
08/29/2018 11:12:43 AM,21,0
08/29/2018 11:13:04 AM,19,0
08/29/2018 11:13:24 AM,17,1
08/29/2018 11:13:45 AM,15,0
08/29/2018 11:14:05 AM,14,1
08/29/2018 11:14:26 AM,15,1
08/29/2018 11:14:46 AM,17,1
08/29/2018 11:15:06 AM,16,0
08/29/2018 11:15:27 AM,15,1
08/29/2018 11:15:47 AM,13,1
08/29/2018 11:16:08 AM,13,1
08/29/2018 11:16:28 AM,14,1
08/29/2018 11:16:49 AM,14,1
08/29/2018 11:17:09 AM,14,1
08/29/2018 11:17:30 AM,13,1
08/29/2018 11:17:50 AM,15,1
08/29/2018 11:18:10 AM,13,1
08/29/2018 11:18:31 AM,12,1
08/29/2018 11:18:51 AM,14,1
08/29/2018 11:19:12 AM,17,1
08/29/2018 11:19:32 AM,12,1
08/29/2018 11:19:53 AM,12,1
08/29/2018 11:20:13 AM,12,1
08/29/2018 11:20:34 AM,13,0
08/29/2018 11:20:54 AM,13,0
08/29/2018 11:21:14 AM,15,1
08/29/2018 11:21:35 AM,11,1
08/29/2018 11:21:55 AM,15,1
08/29/2018 11:22:16 AM,11,1
08/29/2018 11:22:36 AM,13,1
08/29/2018 11:22:57 AM,11,1
08/29/2018 11:23:17 AM,14,1
08/29/2018 11:23:38 AM,11,0
08/29/2018 11:23:58 AM,18,1
08/29/2018 11:24:18 AM,13,1
08/29/2018 11:24:39 AM,12,1
08/29/2018 11:24:59 AM,15,1
08/29/2018 11:25:20 AM,13,1
08/29/2018 11:25:40 AM,13,1
08/29/2018 11:26:01 AM,11,1
08/29/2018 11:26:21 AM,11,1
08/29/2018 11:26:42 AM,14,1
08/29/2018 11:27:02 AM,14,0
08/29/2018 11:27:22 AM,12,1
08/29/2018 11:27:43 AM,13,1
08/29/2018 11:28:03 AM,13,1
08/29/2018 11:28:24 AM,13,0
08/29/2018 11:28:44 AM,13,1
08/29/2018 11:29:05 AM,12,1
08/29/2018 11:29:25 AM,12,0
08/29/2018 11:29:45 AM,14,1
08/29/2018 11:30:06 AM,11,1
08/29/2018 11:30:26 AM,13,1
08/29/2018 11:30:47 AM,11,0
08/29/2018 11:31:07 AM,11,1
08/29/2018 11:31:28 AM,14,0
08/29/2018 11:31:48 AM,14,1
08/29/2018 11:32:09 AM,16,1
08/29/2018 11:32:29 AM,16,1
08/29/2018 11:32:49 AM,58,1
08/29/2018 11:33:10 AM,416,1
08/29/2018 11:33:30 AM,226,1
08/29/2018 11:33:51 AM,355,1
08/29/2018 11:34:11 AM,577,1
08/29/2018 11:34:32 AM,676,0
08/29/2018 11:34:52 AM,659,0
08/29/2018 11:35:13 AM,632,0
08/29/2018 11:35:33 AM,560,1
08/29/2018 11:35:53 AM,589,1
08/29/2018 11:36:14 AM,497,0
08/29/2018 11:36:34 AM,467,1
08/29/2018 11:36:55 AM,428,0
08/29/2018 11:37:15 AM,412,0
08/29/2018 11:37:36 AM,379,1
08/29/2018 11:37:56 AM,409,1
08/29/2018 11:38:17 AM,389,0
08/29/2018 11:38:37 AM,303,1
08/29/2018 11:38:57 AM,331,1
08/29/2018 11:39:18 AM,339,0
08/29/2018 11:39:38 AM,295,0
08/29/2018 11:39:59 AM,273,1
08/29/2018 11:40:19 AM,261,0
08/29/2018 11:40:40 AM,231,1
08/29/2018 11:41:00 AM,256,1
08/29/2018 11:41:21 AM,258,1
08/29/2018 11:41:41 AM,195,1
08/29/2018 11:42:01 AM,249,1
08/29/2018 11:42:22 AM,197,1
08/29/2018 11:42:42 AM,252,0
08/29/2018 11:43:03 AM,233,0
08/29/2018 11:43:23 AM,243,0
08/29/2018 11:43:44 AM,261,0
08/29/2018 11:44:04 AM,283,0
08/29/2018 11:44:24 AM,290,0
08/29/2018 11:44:45 AM,349,1
08/29/2018 11:45:05 AM,289,1
08/29/2018 11:45:26 AM,272,0
08/29/2018 11:45:46 AM,262,1
08/29/2018 11:46:07 AM,280,1
08/29/2018 11:46:27 AM,299,1
08/29/2018 11:46:48 AM,327,0
08/29/2018 11:47:08 AM,395,0
08/29/2018 11:47:28 AM,332,1
08/29/2018 11:47:49 AM,366,1
08/29/2018 11:48:09 AM,350,0
08/29/2018 11:48:30 AM,351,0
08/29/2018 11:48:50 AM,368,0
08/29/2018 11:49:11 AM,433,1
08/29/2018 11:49:31 AM,377,1
08/29/2018 11:49:52 AM,359,0
08/29/2018 11:50:12 AM,390,0
08/29/2018 11:50:32 AM,342,1
08/29/2018 11:50:53 AM,345,1
08/29/2018 11:51:13 AM,358,0
08/29/2018 11:51:34 AM,344,0
08/29/2018 11:51:54 AM,333,0
08/29/2018 11:52:15 AM,314,0
08/29/2018 11:52:35 AM,280,0
08/29/2018 11:52:56 AM,263,0
08/29/2018 11:53:16 AM,296,0
08/29/2018 11:53:36 AM,306,1
08/29/2018 11:53:57 AM,301,0
08/29/2018 11:54:17 AM,361,1
08/29/2018 11:54:38 AM,303,0
08/29/2018 11:54:58 AM,281,1
08/29/2018 11:55:19 AM,300,1
08/29/2018 11:55:39 AM,258,1
08/29/2018 11:56:00 AM,240,1
08/29/2018 11:56:20 AM,231,0
08/29/2018 11:56:40 AM,296,0
08/29/2018 11:57:01 AM,275,0
08/29/2018 11:57:21 AM,214,1
08/29/2018 11:57:42 AM,203,1
08/29/2018 11:58:02 AM,213,0
08/29/2018 11:58:23 AM,183,0
08/29/2018 11:58:43 AM,199,1
08/29/2018 11:59:03 AM,221,0
08/29/2018 11:59:24 AM,172,0
08/29/2018 11:59:44 AM,214,0
08/29/2018 12:00:05 PM,172,1
08/29/2018 12:00:25 PM,192,1
08/29/2018 12:00:46 PM,173,1
08/29/2018 12:01:06 PM,184,1
08/29/2018 12:01:27 PM,172,0
08/29/2018 12:01:47 PM,160,1
08/29/2018 12:02:07 PM,162,0
08/29/2018 12:02:28 PM,158,0
08/29/2018 12:02:48 PM,153,1
08/29/2018 12:03:09 PM,156,1
08/29/2018 12:03:29 PM,145,0
08/29/2018 12:03:50 PM,140,1
08/29/2018 12:04:10 PM,133,1
08/29/2018 12:04:31 PM,139,0
08/29/2018 12:04:51 PM,121,1
08/29/2018 12:05:11 PM,123,1
08/29/2018 12:05:32 PM,145,1
08/29/2018 12:05:52 PM,134,0
08/29/2018 12:06:13 PM,211,0
08/29/2018 12:06:33 PM,229,0
08/29/2018 12:06:54 PM,184,0
08/29/2018 12:07:14 PM,188,0
08/29/2018 12:07:35 PM,197,0
08/29/2018 12:07:55 PM,206,1
08/29/2018 12:08:15 PM,200,0
08/29/2018 12:08:36 PM,205,0
08/29/2018 12:08:56 PM,185,0
08/29/2018 12:09:17 PM,169,1
08/29/2018 12:09:37 PM,172,0
08/29/2018 12:09:58 PM,163,0
08/29/2018 12:10:18 PM,184,1
08/29/2018 12:10:39 PM,182,1
08/29/2018 12:10:59 PM,267,0
08/29/2018 12:11:19 PM,186,1
08/29/2018 12:11:40 PM,177,1
08/29/2018 12:12:00 PM,262,1
08/29/2018 12:12:21 PM,189,1
08/29/2018 12:12:41 PM,188,1
08/29/2018 12:13:02 PM,191,1
08/29/2018 12:13:22 PM,192,0
08/29/2018 12:13:43 PM,170,0
08/29/2018 12:14:03 PM,149,1
08/29/2018 12:14:23 PM,146,1
08/29/2018 12:14:44 PM,138,0
08/29/2018 12:15:04 PM,119,0
08/29/2018 12:15:25 PM,117,0
08/29/2018 12:15:45 PM,106,0
08/29/2018 12:16:06 PM,99,0
08/29/2018 12:16:26 PM,94,0
08/29/2018 12:16:46 PM,94,1
08/29/2018 12:17:07 PM,91,0
08/29/2018 12:17:27 PM,79,1
08/29/2018 12:17:48 PM,77,0
08/29/2018 12:18:08 PM,74,0
08/29/2018 12:18:29 PM,77,1
08/29/2018 12:18:49 PM,72,1
08/29/2018 12:19:10 PM,68,0
08/29/2018 12:19:30 PM,62,0
08/29/2018 12:19:50 PM,58,1
08/29/2018 12:20:11 PM,56,1
08/29/2018 12:20:31 PM,53,1
08/29/2018 12:20:52 PM,56,0
08/29/2018 12:21:12 PM,51,1
08/29/2018 12:21:33 PM,54,1
08/29/2018 12:21:53 PM,49,1
08/29/2018 12:22:14 PM,49,1
08/29/2018 12:22:34 PM,49,1
08/29/2018 12:22:54 PM,49,1
08/29/2018 12:23:15 PM,47,1
08/29/2018 12:23:35 PM,46,1
08/29/2018 12:23:56 PM,41,1
08/29/2018 12:24:16 PM,41,0
08/29/2018 12:24:37 PM,41,1
08/29/2018 12:24:57 PM,39,0
08/29/2018 12:25:18 PM,37,0
08/29/2018 12:25:38 PM,36,1
08/29/2018 12:25:58 PM,38,1
08/29/2018 12:26:19 PM,35,0
08/29/2018 12:26:39 PM,35,0
08/29/2018 12:27:00 PM,38,0
08/29/2018 12:27:20 PM,35,0
08/29/2018 12:27:41 PM,34,1
08/29/2018 12:28:01 PM,34,1
08/29/2018 12:28:22 PM,33,1
08/29/2018 12:28:42 PM,33,1
08/29/2018 12:29:02 PM,32,1
08/29/2018 12:29:23 PM,32,0
08/29/2018 12:29:43 PM,30,1
08/29/2018 12:30:04 PM,32,1
08/29/2018 12:30:24 PM,31,0
08/29/2018 12:30:45 PM,31,0
08/29/2018 12:31:05 PM,29,1
08/29/2018 12:31:25 PM,28,0
08/29/2018 12:31:46 PM,30,1
08/29/2018 12:32:06 PM,27,1
08/29/2018 12:32:27 PM,30,1
08/29/2018 12:32:47 PM,26,1
08/29/2018 12:33:08 PM,28,0
08/29/2018 12:33:28 PM,28,0
08/29/2018 12:33:49 PM,26,0
08/29/2018 12:34:09 PM,27,1
08/29/2018 12:34:29 PM,26,1
08/29/2018 12:34:50 PM,27,1
08/29/2018 12:35:10 PM,27,0
08/29/2018 12:35:31 PM,26,0
08/29/2018 12:35:51 PM,26,0
08/29/2018 12:36:12 PM,26,1
08/29/2018 12:36:32 PM,24,1
08/29/2018 12:36:53 PM,27,1
08/29/2018 12:37:13 PM,25,0
08/29/2018 12:37:33 PM,24,0
08/29/2018 12:37:54 PM,25,1
08/29/2018 12:38:14 PM,26,1
08/29/2018 12:38:35 PM,24,0
08/29/2018 12:38:55 PM,25,0
08/29/2018 12:39:16 PM,25,0
08/29/2018 12:39:36 PM,23,1
08/29/2018 12:39:57 PM,24,1
08/29/2018 12:40:17 PM,23,0
08/29/2018 12:40:37 PM,21,1
08/29/2018 12:40:58 PM,24,0
08/29/2018 12:41:18 PM,24,1
08/29/2018 12:41:39 PM,21,1
08/29/2018 12:41:59 PM,23,1
08/29/2018 12:42:20 PM,24,0
08/29/2018 12:42:40 PM,21,1
08/29/2018 12:43:01 PM,23,0
08/29/2018 12:43:21 PM,21,0
08/29/2018 12:43:41 PM,23,0
08/29/2018 12:44:02 PM,21,0
08/29/2018 12:44:22 PM,21,1
08/29/2018 12:44:43 PM,21,0
08/29/2018 12:45:03 PM,20,1
08/29/2018 12:45:24 PM,24,1
08/29/2018 12:45:44 PM,23,0
08/29/2018 12:46:04 PM,24,1
08/29/2018 12:46:25 PM,20,0
08/29/2018 12:46:45 PM,21,0
08/29/2018 12:47:06 PM,20,0
08/29/2018 12:47:26 PM,20,0
08/29/2018 12:47:47 PM,23,1
08/29/2018 12:48:07 PM,21,0
08/29/2018 12:48:28 PM,19,0
08/29/2018 12:48:48 PM,21,1
08/29/2018 12:49:08 PM,23,0
08/29/2018 12:49:29 PM,26,0
08/29/2018 12:49:49 PM,29,0
08/29/2018 12:50:10 PM,30,1
08/29/2018 12:50:30 PM,27,0
08/29/2018 12:50:51 PM,24,0
08/29/2018 12:51:11 PM,31,0
08/29/2018 12:51:32 PM,23,0
08/29/2018 12:51:52 PM,27,0
08/29/2018 12:52:12 PM,24,1
08/29/2018 12:52:33 PM,25,0
08/29/2018 12:52:53 PM,25,1
08/29/2018 12:53:14 PM,23,0
08/29/2018 12:53:34 PM,23,1
08/29/2018 12:53:55 PM,20,1
08/29/2018 12:54:15 PM,27,0
08/29/2018 12:54:36 PM,20,0
08/29/2018 12:54:56 PM,19,1
08/29/2018 12:55:16 PM,20,0
08/29/2018 12:55:37 PM,27,0
08/29/2018 12:55:57 PM,19,0
08/29/2018 12:56:18 PM,21,1
08/29/2018 12:56:38 PM,19,0
08/29/2018 12:56:59 PM,20,0
08/29/2018 12:57:19 PM,21,0
08/29/2018 12:57:40 PM,18,0
08/29/2018 12:58:00 PM,21,1
08/29/2018 12:58:20 PM,20,0
08/29/2018 12:58:41 PM,20,1
08/29/2018 12:59:01 PM,19,1
08/29/2018 12:59:22 PM,20,0
08/29/2018 12:59:42 PM,21,0
08/29/2018 01:00:03 PM,20,0
08/29/2018 01:00:23 PM,18,1
08/29/2018 01:00:43 PM,19,0
08/29/2018 01:01:04 PM,17,0
08/29/2018 01:01:24 PM,20,1
08/29/2018 01:01:45 PM,20,0
08/29/2018 01:02:05 PM,21,0
08/29/2018 01:02:26 PM,18,1
08/29/2018 01:02:46 PM,18,1
08/29/2018 01:03:07 PM,19,0
08/29/2018 01:03:27 PM,17,0
08/29/2018 01:03:47 PM,19,0
08/29/2018 01:04:08 PM,20,1
08/29/2018 01:04:28 PM,18,0
08/29/2018 01:04:49 PM,18,1
08/29/2018 01:05:09 PM,19,0
08/29/2018 01:05:30 PM,20,0
08/29/2018 01:05:50 PM,19,0
08/29/2018 01:06:11 PM,19,1
08/29/2018 01:06:31 PM,20,1
08/29/2018 01:06:51 PM,19,1
08/29/2018 01:07:12 PM,20,1
08/29/2018 01:07:32 PM,21,1
08/29/2018 01:07:53 PM,20,1
08/29/2018 01:08:13 PM,20,0
08/29/2018 01:08:34 PM,19,1
08/29/2018 01:08:54 PM,23,1
08/29/2018 01:09:15 PM,20,1
08/29/2018 01:09:35 PM,20,1
08/29/2018 01:09:55 PM,20,1
08/29/2018 01:10:16 PM,20,1
08/29/2018 01:10:36 PM,20,0
08/29/2018 01:10:57 PM,20,0
08/29/2018 01:11:17 PM,20,0
08/29/2018 01:11:38 PM,20,0
08/29/2018 01:11:58 PM,25,0
08/29/2018 01:12:19 PM,25,0
08/29/2018 01:12:39 PM,46,0
08/29/2018 01:12:59 PM,67,0
08/29/2018 01:13:20 PM,82,1
08/29/2018 01:13:40 PM,86,1
08/29/2018 01:14:01 PM,103,1
08/29/2018 01:14:21 PM,106,0
08/29/2018 01:14:42 PM,101,1
