Device Serial Number: ,62
Device firmware: ,2
Device PM slope: ,0.7784
Device PM offset: ,-485
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:22:57 AM
Mission end date: ,08/29/2018 07:29:40 PM
08/29/2018 09:41:53 AM,3,1
08/29/2018 09:42:13 AM,3,1
08/29/2018 09:42:33 AM,4,0
08/29/2018 09:42:54 AM,7,0
08/29/2018 09:43:14 AM,3,1
08/29/2018 09:43:34 AM,3,0
08/29/2018 09:43:55 AM,1,0
08/29/2018 09:44:15 AM,3,0
08/29/2018 09:44:35 AM,2,0
08/29/2018 09:44:55 AM,2,0
08/29/2018 09:45:16 AM,4,0
08/29/2018 09:45:36 AM,2,0
08/29/2018 09:45:56 AM,3,0
08/29/2018 09:46:17 AM,1,0
08/29/2018 09:46:37 AM,2,1
08/29/2018 09:46:57 AM,1,1
08/29/2018 09:47:18 AM,1,1
08/29/2018 09:47:38 AM,0,0
08/29/2018 09:47:58 AM,0,1
08/29/2018 09:48:18 AM,2,0
08/29/2018 09:48:39 AM,3,1
08/29/2018 09:48:59 AM,4,1
08/29/2018 09:49:19 AM,2,1
08/29/2018 09:49:40 AM,0,0
08/29/2018 09:50:00 AM,1,1
08/29/2018 09:50:20 AM,0,1
08/29/2018 09:50:40 AM,0,0
08/29/2018 09:51:01 AM,3,1
08/29/2018 09:51:21 AM,-1,0
08/29/2018 09:51:41 AM,0,1
08/29/2018 09:52:02 AM,0,0
08/29/2018 09:52:22 AM,2,0
08/29/2018 09:52:42 AM,0,1
08/29/2018 09:53:02 AM,0,0
08/29/2018 09:53:23 AM,0,1
08/29/2018 09:53:43 AM,2,1
08/29/2018 09:54:03 AM,3,1
08/29/2018 09:54:24 AM,0,0
08/29/2018 09:54:44 AM,0,1
08/29/2018 09:55:04 AM,3,0
08/29/2018 09:55:25 AM,0,0
08/29/2018 09:55:45 AM,2,1
08/29/2018 09:56:05 AM,2,1
08/29/2018 09:56:25 AM,3,1
08/29/2018 09:56:46 AM,2,1
08/29/2018 09:57:06 AM,2,1
08/29/2018 09:57:26 AM,7,1
08/29/2018 09:57:47 AM,5,1
08/29/2018 09:58:07 AM,12,1
08/29/2018 09:58:27 AM,20,1
08/29/2018 09:58:47 AM,65,1
08/29/2018 09:59:08 AM,101,1
08/29/2018 09:59:28 AM,144,1
08/29/2018 09:59:48 AM,148,1
08/29/2018 10:00:09 AM,157,1
08/29/2018 10:00:29 AM,158,1
08/29/2018 10:00:49 AM,167,0
08/29/2018 10:01:09 AM,189,1
08/29/2018 10:01:30 AM,222,1
08/29/2018 10:01:50 AM,271,0
08/29/2018 10:02:10 AM,324,1
08/29/2018 10:02:31 AM,311,1
08/29/2018 10:02:51 AM,386,1
08/29/2018 10:03:11 AM,424,1
08/29/2018 10:03:32 AM,443,1
08/29/2018 10:03:52 AM,405,1
08/29/2018 10:04:12 AM,421,1
08/29/2018 10:04:32 AM,384,1
08/29/2018 10:04:53 AM,364,1
08/29/2018 10:05:13 AM,329,0
08/29/2018 10:05:33 AM,351,1
08/29/2018 10:05:54 AM,337,1
08/29/2018 10:06:14 AM,314,1
08/29/2018 10:06:34 AM,258,1
08/29/2018 10:06:54 AM,307,1
08/29/2018 10:07:15 AM,307,1
08/29/2018 10:07:35 AM,270,1
08/29/2018 10:07:55 AM,285,1
08/29/2018 10:08:16 AM,270,1
08/29/2018 10:08:36 AM,249,1
08/29/2018 10:08:56 AM,250,1
08/29/2018 10:09:17 AM,246,1
08/29/2018 10:09:37 AM,265,1
08/29/2018 10:09:57 AM,304,1
08/29/2018 10:10:17 AM,301,1
08/29/2018 10:10:38 AM,322,1
08/29/2018 10:10:58 AM,295,1
08/29/2018 10:11:18 AM,263,1
08/29/2018 10:11:39 AM,272,1
08/29/2018 10:11:59 AM,273,1
08/29/2018 10:12:19 AM,258,1
08/29/2018 10:12:39 AM,231,1
08/29/2018 10:13:00 AM,242,1
08/29/2018 10:13:20 AM,245,0
08/29/2018 10:13:40 AM,240,1
08/29/2018 10:14:01 AM,249,1
08/29/2018 10:14:21 AM,245,1
08/29/2018 10:14:41 AM,255,1
08/29/2018 10:15:01 AM,275,1
08/29/2018 10:15:22 AM,261,0
08/29/2018 10:15:42 AM,288,1
08/29/2018 10:16:02 AM,273,1
08/29/2018 10:16:23 AM,279,1
08/29/2018 10:16:43 AM,271,1
08/29/2018 10:17:03 AM,268,1
08/29/2018 10:17:24 AM,252,1
08/29/2018 10:17:44 AM,224,1
08/29/2018 10:18:04 AM,235,1
08/29/2018 10:18:24 AM,195,1
08/29/2018 10:18:45 AM,240,1
08/29/2018 10:19:05 AM,235,1
08/29/2018 10:19:25 AM,212,1
08/29/2018 10:19:46 AM,235,1
08/29/2018 10:20:06 AM,231,1
08/29/2018 10:20:26 AM,258,1
08/29/2018 10:20:46 AM,293,1
08/29/2018 10:21:07 AM,252,1
08/29/2018 10:21:27 AM,283,1
08/29/2018 10:21:47 AM,277,1
08/29/2018 10:22:08 AM,257,1
08/29/2018 10:22:28 AM,240,1
08/29/2018 10:22:48 AM,272,1
08/29/2018 10:23:08 AM,229,1
08/29/2018 10:23:29 AM,244,1
08/29/2018 10:23:49 AM,222,1
08/29/2018 10:24:09 AM,209,1
08/29/2018 10:24:30 AM,225,1
08/29/2018 10:24:50 AM,208,1
08/29/2018 10:25:10 AM,217,1
08/29/2018 10:25:31 AM,173,1
08/29/2018 10:25:51 AM,189,1
08/29/2018 10:26:11 AM,193,1
08/29/2018 10:26:31 AM,189,1
08/29/2018 10:26:52 AM,178,1
08/29/2018 10:27:12 AM,199,1
08/29/2018 10:27:32 AM,193,1
08/29/2018 10:27:53 AM,202,1
08/29/2018 10:28:13 AM,197,1
08/29/2018 10:28:33 AM,207,0
08/29/2018 10:28:53 AM,207,1
08/29/2018 10:29:14 AM,234,1
08/29/2018 10:29:34 AM,246,1
08/29/2018 10:29:54 AM,214,1
08/29/2018 10:30:15 AM,204,1
08/29/2018 10:30:35 AM,228,1
08/29/2018 10:30:55 AM,227,1
08/29/2018 10:31:15 AM,247,1
08/29/2018 10:31:36 AM,220,1
08/29/2018 10:31:56 AM,246,1
08/29/2018 10:32:16 AM,258,1
08/29/2018 10:32:37 AM,329,1
08/29/2018 10:32:57 AM,317,1
08/29/2018 10:33:17 AM,336,0
08/29/2018 10:33:38 AM,317,1
08/29/2018 10:33:58 AM,292,1
08/29/2018 10:34:18 AM,321,1
08/29/2018 10:34:38 AM,330,1
08/29/2018 10:34:59 AM,305,1
08/29/2018 10:35:19 AM,335,1
08/29/2018 10:35:39 AM,323,1
08/29/2018 10:36:00 AM,311,1
08/29/2018 10:36:20 AM,298,1
08/29/2018 10:36:40 AM,345,1
08/29/2018 10:37:00 AM,302,1
08/29/2018 10:37:21 AM,281,1
08/29/2018 10:37:41 AM,286,1
08/29/2018 10:38:01 AM,287,1
08/29/2018 10:38:22 AM,256,1
08/29/2018 10:38:42 AM,236,1
08/29/2018 10:39:02 AM,219,1
08/29/2018 10:39:22 AM,196,0
08/29/2018 10:39:43 AM,198,1
08/29/2018 10:40:03 AM,179,1
08/29/2018 10:40:23 AM,153,0
08/29/2018 10:40:44 AM,154,1
08/29/2018 10:41:04 AM,145,1
08/29/2018 10:41:24 AM,133,1
08/29/2018 10:41:45 AM,129,1
08/29/2018 10:42:05 AM,120,0
08/29/2018 10:42:25 AM,115,1
08/29/2018 10:42:45 AM,98,0
08/29/2018 10:43:06 AM,94,0
08/29/2018 10:43:26 AM,91,1
08/29/2018 10:43:46 AM,83,0
08/29/2018 10:44:07 AM,73,0
08/29/2018 10:44:27 AM,75,1
08/29/2018 10:44:47 AM,75,1
08/29/2018 10:45:07 AM,86,0
08/29/2018 10:45:28 AM,67,1
08/29/2018 10:45:48 AM,66,1
08/29/2018 10:46:08 AM,63,1
08/29/2018 10:46:29 AM,63,1
08/29/2018 10:46:49 AM,59,0
08/29/2018 10:47:09 AM,56,1
08/29/2018 10:47:30 AM,56,1
08/29/2018 10:47:50 AM,55,1
08/29/2018 10:48:10 AM,52,0
08/29/2018 10:48:30 AM,52,1
08/29/2018 10:48:51 AM,63,0
08/29/2018 10:49:11 AM,45,0
08/29/2018 10:49:31 AM,45,1
08/29/2018 10:49:52 AM,40,1
08/29/2018 10:50:12 AM,42,1
08/29/2018 10:50:32 AM,41,1
08/29/2018 10:50:52 AM,39,1
08/29/2018 10:51:13 AM,41,1
08/29/2018 10:51:33 AM,42,0
08/29/2018 10:51:53 AM,38,1
08/29/2018 10:52:14 AM,35,1
08/29/2018 10:52:34 AM,35,1
08/29/2018 10:52:54 AM,33,1
08/29/2018 10:53:14 AM,33,1
08/29/2018 10:53:35 AM,34,1
08/29/2018 10:53:55 AM,33,1
08/29/2018 10:54:15 AM,31,1
08/29/2018 10:54:36 AM,32,1
08/29/2018 10:54:56 AM,32,1
08/29/2018 10:55:16 AM,28,0
08/29/2018 10:55:37 AM,33,1
08/29/2018 10:55:57 AM,32,1
08/29/2018 10:56:17 AM,28,0
08/29/2018 10:56:37 AM,27,1
08/29/2018 10:56:58 AM,28,0
08/29/2018 10:57:18 AM,26,1
08/29/2018 10:57:38 AM,25,1
08/29/2018 10:57:59 AM,29,1
08/29/2018 10:58:19 AM,25,1
08/29/2018 10:58:39 AM,27,1
08/29/2018 10:58:59 AM,25,1
08/29/2018 10:59:20 AM,24,1
08/29/2018 10:59:40 AM,24,0
08/29/2018 11:00:00 AM,27,0
08/29/2018 11:00:21 AM,26,0
08/29/2018 11:00:41 AM,21,1
08/29/2018 11:01:01 AM,22,1
08/29/2018 11:01:21 AM,24,1
08/29/2018 11:01:42 AM,22,1
08/29/2018 11:02:02 AM,24,1
08/29/2018 11:02:22 AM,22,1
08/29/2018 11:02:43 AM,21,1
08/29/2018 11:03:03 AM,23,1
08/29/2018 11:03:23 AM,21,1
08/29/2018 11:03:44 AM,20,1
08/29/2018 11:04:04 AM,21,1
08/29/2018 11:04:24 AM,21,1
08/29/2018 11:04:44 AM,24,1
08/29/2018 11:05:05 AM,19,1
08/29/2018 11:05:25 AM,19,1
08/29/2018 11:05:45 AM,21,0
08/29/2018 11:06:06 AM,19,0
08/29/2018 11:06:26 AM,18,1
08/29/2018 11:06:46 AM,19,0
08/29/2018 11:07:06 AM,20,0
08/29/2018 11:07:27 AM,20,1
08/29/2018 11:07:47 AM,18,1
08/29/2018 11:08:07 AM,18,0
08/29/2018 11:08:28 AM,18,1
08/29/2018 11:08:48 AM,17,1
08/29/2018 11:09:08 AM,47,1
08/29/2018 11:09:28 AM,35,0
08/29/2018 11:09:49 AM,27,1
08/29/2018 11:10:09 AM,42,1
08/29/2018 11:10:29 AM,28,1
08/29/2018 11:10:50 AM,32,1
08/29/2018 11:11:10 AM,28,1
08/29/2018 11:11:30 AM,32,1
08/29/2018 11:11:51 AM,23,1
08/29/2018 11:12:11 AM,32,1
08/29/2018 11:12:31 AM,22,1
08/29/2018 11:12:51 AM,26,0
08/29/2018 11:13:12 AM,21,0
08/29/2018 11:13:32 AM,18,0
08/29/2018 11:13:52 AM,22,1
08/29/2018 11:14:13 AM,20,1
08/29/2018 11:14:33 AM,19,1
08/29/2018 11:14:53 AM,20,1
08/29/2018 11:15:13 AM,21,1
08/29/2018 11:15:34 AM,20,1
08/29/2018 11:15:54 AM,17,0
08/29/2018 11:16:14 AM,18,1
08/29/2018 11:16:35 AM,18,0
08/29/2018 11:16:55 AM,16,1
08/29/2018 11:17:15 AM,20,1
08/29/2018 11:17:35 AM,16,1
08/29/2018 11:17:56 AM,17,1
08/29/2018 11:18:16 AM,15,0
08/29/2018 11:18:36 AM,16,0
08/29/2018 11:18:57 AM,17,1
08/29/2018 11:19:17 AM,17,1
08/29/2018 11:19:37 AM,16,1
08/29/2018 11:19:58 AM,17,1
08/29/2018 11:20:18 AM,23,1
08/29/2018 11:20:38 AM,17,1
08/29/2018 11:20:58 AM,14,1
08/29/2018 11:21:19 AM,16,1
08/29/2018 11:21:39 AM,15,0
08/29/2018 11:21:59 AM,15,0
08/29/2018 11:22:20 AM,16,0
08/29/2018 11:22:40 AM,14,0
08/29/2018 11:23:00 AM,14,0
08/29/2018 11:23:20 AM,17,0
08/29/2018 11:23:41 AM,17,0
08/29/2018 11:24:01 AM,18,0
08/29/2018 11:24:21 AM,17,0
08/29/2018 11:24:42 AM,18,0
08/29/2018 11:25:02 AM,15,0
08/29/2018 11:25:22 AM,17,0
08/29/2018 11:25:42 AM,17,0
08/29/2018 11:26:03 AM,17,0
08/29/2018 11:26:23 AM,15,1
08/29/2018 11:26:43 AM,25,1
08/29/2018 11:27:04 AM,18,0
08/29/2018 11:27:24 AM,15,0
08/29/2018 11:27:44 AM,17,0
08/29/2018 11:28:05 AM,15,0
08/29/2018 11:28:25 AM,17,1
08/29/2018 11:28:45 AM,18,1
08/29/2018 11:29:05 AM,15,0
08/29/2018 11:29:26 AM,16,0
08/29/2018 11:29:46 AM,14,1
08/29/2018 11:30:06 AM,17,1
08/29/2018 11:30:27 AM,20,0
08/29/2018 11:30:47 AM,17,1
08/29/2018 11:31:07 AM,17,1
08/29/2018 11:31:27 AM,15,0
08/29/2018 11:31:48 AM,17,0
08/29/2018 11:32:08 AM,17,0
08/29/2018 11:32:28 AM,18,0
08/29/2018 11:32:49 AM,26,0
08/29/2018 11:33:09 AM,34,1
08/29/2018 11:33:29 AM,70,1
08/29/2018 11:33:50 AM,177,1
08/29/2018 11:34:10 AM,295,1
08/29/2018 11:34:30 AM,421,1
08/29/2018 11:34:50 AM,473,0
08/29/2018 11:35:11 AM,601,0
08/29/2018 11:35:31 AM,484,0
08/29/2018 11:35:51 AM,505,0
08/29/2018 11:36:12 AM,503,0
08/29/2018 11:36:32 AM,541,1
08/29/2018 11:36:52 AM,470,0
08/29/2018 11:37:12 AM,463,1
08/29/2018 11:37:33 AM,403,0
08/29/2018 11:37:53 AM,375,0
08/29/2018 11:38:13 AM,351,0
08/29/2018 11:38:34 AM,347,0
08/29/2018 11:38:54 AM,330,1
08/29/2018 11:39:14 AM,325,1
08/29/2018 11:39:34 AM,301,1
08/29/2018 11:39:55 AM,284,0
08/29/2018 11:40:15 AM,273,0
08/29/2018 11:40:35 AM,263,0
08/29/2018 11:40:56 AM,255,0
08/29/2018 11:41:16 AM,255,1
08/29/2018 11:41:36 AM,240,0
08/29/2018 11:41:57 AM,214,0
08/29/2018 11:42:17 AM,235,1
08/29/2018 11:42:37 AM,232,0
08/29/2018 11:42:57 AM,236,1
08/29/2018 11:43:18 AM,213,0
08/29/2018 11:43:38 AM,244,1
08/29/2018 11:43:58 AM,256,0
08/29/2018 11:44:19 AM,258,0
08/29/2018 11:44:39 AM,285,0
08/29/2018 11:44:59 AM,270,0
08/29/2018 11:45:19 AM,286,0
08/29/2018 11:45:40 AM,291,0
08/29/2018 11:46:00 AM,281,1
08/29/2018 11:46:20 AM,279,0
08/29/2018 11:46:41 AM,281,0
08/29/2018 11:47:01 AM,314,0
08/29/2018 11:47:21 AM,352,0
08/29/2018 11:47:41 AM,332,1
08/29/2018 11:48:02 AM,358,1
08/29/2018 11:48:22 AM,377,0
08/29/2018 11:48:42 AM,387,0
08/29/2018 11:49:03 AM,361,0
08/29/2018 11:49:23 AM,358,0
08/29/2018 11:49:43 AM,378,1
08/29/2018 11:50:04 AM,391,0
08/29/2018 11:50:24 AM,356,1
08/29/2018 11:50:44 AM,377,1
08/29/2018 11:51:04 AM,331,0
08/29/2018 11:51:25 AM,347,0
08/29/2018 11:51:45 AM,321,0
08/29/2018 11:52:05 AM,333,0
08/29/2018 11:52:26 AM,308,0
08/29/2018 11:52:46 AM,295,1
08/29/2018 11:53:06 AM,305,1
08/29/2018 11:53:26 AM,310,1
08/29/2018 11:53:47 AM,293,1
08/29/2018 11:54:07 AM,295,0
08/29/2018 11:54:27 AM,285,1
08/29/2018 11:54:48 AM,311,0
08/29/2018 11:55:08 AM,312,0
08/29/2018 11:55:28 AM,296,0
08/29/2018 11:55:48 AM,282,0
08/29/2018 11:56:09 AM,288,1
08/29/2018 11:56:29 AM,263,1
08/29/2018 11:56:49 AM,252,1
08/29/2018 11:57:10 AM,251,0
08/29/2018 11:57:30 AM,238,0
08/29/2018 11:57:50 AM,220,0
08/29/2018 11:58:11 AM,210,0
08/29/2018 11:58:31 AM,215,0
08/29/2018 11:58:51 AM,201,1
08/29/2018 11:59:11 AM,200,1
08/29/2018 11:59:32 AM,189,0
08/29/2018 11:59:52 AM,186,1
08/29/2018 12:00:12 PM,203,1
08/29/2018 12:00:33 PM,203,1
08/29/2018 12:00:53 PM,187,1
08/29/2018 12:01:13 PM,183,0
08/29/2018 12:01:33 PM,177,1
08/29/2018 12:01:54 PM,171,1
08/29/2018 12:02:14 PM,169,0
08/29/2018 12:02:34 PM,160,1
08/29/2018 12:02:55 PM,161,1
08/29/2018 12:03:15 PM,166,1
08/29/2018 12:03:35 PM,171,0
08/29/2018 12:03:55 PM,159,1
08/29/2018 12:04:16 PM,154,1
08/29/2018 12:04:36 PM,154,0
08/29/2018 12:04:56 PM,151,1
08/29/2018 12:05:17 PM,139,1
08/29/2018 12:05:37 PM,149,0
08/29/2018 12:05:57 PM,148,0
08/29/2018 12:06:18 PM,159,0
08/29/2018 12:06:38 PM,158,0
08/29/2018 12:06:58 PM,178,1
08/29/2018 12:07:18 PM,203,0
08/29/2018 12:07:39 PM,243,0
08/29/2018 12:07:59 PM,189,0
08/29/2018 12:08:19 PM,206,0
08/29/2018 12:08:40 PM,196,0
08/29/2018 12:09:00 PM,199,0
08/29/2018 12:09:20 PM,203,0
08/29/2018 12:09:40 PM,196,1
08/29/2018 12:10:01 PM,182,0
08/29/2018 12:10:21 PM,192,0
08/29/2018 12:10:41 PM,195,1
08/29/2018 12:11:02 PM,197,1
08/29/2018 12:11:22 PM,205,1
08/29/2018 12:11:42 PM,203,1
08/29/2018 12:12:03 PM,193,0
08/29/2018 12:12:23 PM,210,1
08/29/2018 12:12:43 PM,213,0
08/29/2018 12:13:03 PM,201,0
08/29/2018 12:13:24 PM,224,0
08/29/2018 12:13:44 PM,194,0
08/29/2018 12:14:04 PM,175,0
08/29/2018 12:14:25 PM,175,1
08/29/2018 12:14:45 PM,153,1
08/29/2018 12:15:05 PM,146,0
08/29/2018 12:15:25 PM,144,1
08/29/2018 12:15:46 PM,125,0
08/29/2018 12:16:06 PM,127,0
08/29/2018 12:16:26 PM,116,0
08/29/2018 12:16:47 PM,111,0
08/29/2018 12:17:07 PM,104,0
08/29/2018 12:17:27 PM,100,0
08/29/2018 12:17:47 PM,93,0
08/29/2018 12:18:08 PM,82,0
08/29/2018 12:18:28 PM,82,0
08/29/2018 12:18:48 PM,80,0
08/29/2018 12:19:09 PM,80,0
08/29/2018 12:19:29 PM,78,0
08/29/2018 12:19:49 PM,73,0
08/29/2018 12:20:10 PM,68,0
08/29/2018 12:20:30 PM,72,1
08/29/2018 12:20:50 PM,69,1
08/29/2018 12:21:10 PM,61,1
08/29/2018 12:21:31 PM,63,1
08/29/2018 12:21:51 PM,57,0
08/29/2018 12:22:11 PM,56,0
08/29/2018 12:22:32 PM,56,1
08/29/2018 12:22:52 PM,54,0
08/29/2018 12:23:12 PM,52,0
08/29/2018 12:23:32 PM,49,0
08/29/2018 12:23:53 PM,52,1
08/29/2018 12:24:13 PM,55,1
08/29/2018 12:24:33 PM,48,0
08/29/2018 12:24:54 PM,49,0
08/29/2018 12:25:14 PM,48,0
08/29/2018 12:25:34 PM,47,0
08/29/2018 12:25:54 PM,45,0
08/29/2018 12:26:15 PM,45,1
08/29/2018 12:26:35 PM,42,1
08/29/2018 12:26:55 PM,42,0
08/29/2018 12:27:16 PM,42,0
08/29/2018 12:27:36 PM,43,0
08/29/2018 12:27:56 PM,43,1
08/29/2018 12:28:17 PM,40,1
08/29/2018 12:28:37 PM,43,0
08/29/2018 12:28:57 PM,38,1
08/29/2018 12:29:17 PM,37,0
08/29/2018 12:29:38 PM,39,0
08/29/2018 12:29:58 PM,39,1
08/29/2018 12:30:18 PM,38,0
08/29/2018 12:30:39 PM,38,0
08/29/2018 12:30:59 PM,35,0
08/29/2018 12:31:19 PM,38,0
08/29/2018 12:31:39 PM,36,0
08/29/2018 12:32:00 PM,35,1
08/29/2018 12:32:20 PM,38,1
08/29/2018 12:32:40 PM,36,0
08/29/2018 12:33:01 PM,33,0
08/29/2018 12:33:21 PM,35,0
08/29/2018 12:33:41 PM,33,1
08/29/2018 12:34:01 PM,34,1
08/29/2018 12:34:22 PM,34,0
08/29/2018 12:34:42 PM,32,1
08/29/2018 12:35:02 PM,34,0
08/29/2018 12:35:23 PM,32,0
08/29/2018 12:35:43 PM,32,1
08/29/2018 12:36:03 PM,30,1
08/29/2018 12:36:24 PM,31,0
08/29/2018 12:36:44 PM,31,0
08/29/2018 12:37:04 PM,30,1
08/29/2018 12:37:24 PM,31,1
08/29/2018 12:37:45 PM,28,1
08/29/2018 12:38:05 PM,29,0
08/29/2018 12:38:25 PM,28,0
08/29/2018 12:38:46 PM,31,0
08/29/2018 12:39:06 PM,29,0
08/29/2018 12:39:26 PM,28,1
08/29/2018 12:39:46 PM,28,0
08/29/2018 12:40:07 PM,29,1
08/29/2018 12:40:27 PM,27,0
08/29/2018 12:40:47 PM,27,0
08/29/2018 12:41:08 PM,29,0
08/29/2018 12:41:28 PM,31,0
08/29/2018 12:41:48 PM,27,1
08/29/2018 12:42:08 PM,27,0
08/29/2018 12:42:29 PM,29,0
08/29/2018 12:42:49 PM,28,0
08/29/2018 12:43:09 PM,28,0
08/29/2018 12:43:30 PM,28,0
08/29/2018 12:43:50 PM,29,1
08/29/2018 12:44:10 PM,26,1
08/29/2018 12:44:31 PM,28,0
08/29/2018 12:44:51 PM,27,1
08/29/2018 12:45:11 PM,27,0
08/29/2018 12:45:31 PM,28,0
08/29/2018 12:45:52 PM,25,0
08/29/2018 12:46:12 PM,30,1
08/29/2018 12:46:32 PM,28,0
08/29/2018 12:46:53 PM,29,0
08/29/2018 12:47:13 PM,26,0
08/29/2018 12:47:33 PM,27,0
08/29/2018 12:47:53 PM,29,1
08/29/2018 12:48:14 PM,24,1
08/29/2018 12:48:34 PM,26,0
08/29/2018 12:48:54 PM,27,0
08/29/2018 12:49:15 PM,26,0
08/29/2018 12:49:35 PM,33,0
08/29/2018 12:49:55 PM,30,0
08/29/2018 12:50:15 PM,31,1
08/29/2018 12:50:36 PM,37,1
08/29/2018 12:50:56 PM,34,0
08/29/2018 12:51:16 PM,31,1
08/29/2018 12:51:37 PM,33,0
08/29/2018 12:51:57 PM,32,0
08/29/2018 12:52:17 PM,30,1
08/29/2018 12:52:38 PM,30,1
08/29/2018 12:52:58 PM,29,0
08/29/2018 12:53:18 PM,28,0
08/29/2018 12:53:38 PM,28,0
08/29/2018 12:53:59 PM,25,0
08/29/2018 12:54:19 PM,33,0
08/29/2018 12:54:39 PM,40,1
08/29/2018 12:55:00 PM,26,1
08/29/2018 12:55:20 PM,26,0
08/29/2018 12:55:40 PM,24,0
08/29/2018 12:56:00 PM,23,0
08/29/2018 12:56:21 PM,26,0
08/29/2018 12:56:41 PM,25,0
08/29/2018 12:57:01 PM,29,0
08/29/2018 12:57:22 PM,24,0
08/29/2018 12:57:42 PM,24,1
08/29/2018 12:58:02 PM,31,1
08/29/2018 12:58:23 PM,24,0
08/29/2018 12:58:43 PM,25,0
08/29/2018 12:59:03 PM,25,0
08/29/2018 12:59:23 PM,26,0
08/29/2018 12:59:44 PM,24,1
08/29/2018 01:00:04 PM,28,1
08/29/2018 01:00:24 PM,24,0
08/29/2018 01:00:45 PM,24,0
08/29/2018 01:01:05 PM,24,1
08/29/2018 01:01:25 PM,23,0
08/29/2018 01:01:45 PM,21,0
08/29/2018 01:02:06 PM,26,0
08/29/2018 01:02:26 PM,30,0
08/29/2018 01:02:46 PM,25,1
08/29/2018 01:03:07 PM,31,1
08/29/2018 01:03:27 PM,24,0
08/29/2018 01:03:47 PM,25,1
08/29/2018 01:04:07 PM,24,0
08/29/2018 01:04:28 PM,24,0
08/29/2018 01:04:48 PM,23,0
08/29/2018 01:05:08 PM,24,1
08/29/2018 01:05:29 PM,23,0
08/29/2018 01:05:49 PM,24,0
08/29/2018 01:06:09 PM,24,1
08/29/2018 01:06:30 PM,24,1
08/29/2018 01:06:50 PM,23,0
08/29/2018 01:07:10 PM,25,0
08/29/2018 01:07:30 PM,23,1
08/29/2018 01:07:51 PM,24,0
08/29/2018 01:08:11 PM,27,0
08/29/2018 01:08:31 PM,22,1
08/29/2018 01:08:52 PM,25,0
08/29/2018 01:09:12 PM,23,0
08/29/2018 01:09:32 PM,24,0
08/29/2018 01:09:52 PM,23,0
08/29/2018 01:10:13 PM,23,0
08/29/2018 01:10:33 PM,21,0
08/29/2018 01:10:53 PM,24,0
08/29/2018 01:11:14 PM,23,0
08/29/2018 01:11:34 PM,24,0
08/29/2018 01:11:54 PM,24,0
08/29/2018 01:12:14 PM,28,1
08/29/2018 01:12:35 PM,24,0
