Device Serial Number: ,85
Device firmware: ,2
Device PM slope: ,0.9265
Device PM offset: ,-331
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:21:33 AM
Mission end date: ,08/29/2018 07:23:44 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1751
Maximum 40 sample PM level:,1877
Minimum 40 sample PM level:,2
Average active PM concentration:,1003
Average PM concentration:,469

Time Stamp, PM, compliance
08/29/2018 10:11:47 AM,703,0
08/29/2018 10:12:07 AM,1249,0
08/29/2018 10:12:28 AM,946,0
08/29/2018 10:12:49 AM,759,0
08/29/2018 10:13:09 AM,995,0
08/29/2018 10:13:30 AM,995,0
08/29/2018 10:13:51 AM,1196,0
08/29/2018 10:14:11 AM,1847,0
08/29/2018 10:14:32 AM,955,0
08/29/2018 10:14:53 AM,1084,0
08/29/2018 10:15:13 AM,1358,0
08/29/2018 10:15:34 AM,1068,0
08/29/2018 10:15:55 AM,657,0
08/29/2018 10:16:15 AM,548,1
08/29/2018 10:16:36 AM,499,1
08/29/2018 10:16:57 AM,479,0
08/29/2018 10:17:17 AM,591,0
08/29/2018 10:17:38 AM,747,0
08/29/2018 10:17:58 AM,1186,0
08/29/2018 10:18:19 AM,1251,0
08/29/2018 10:18:40 AM,1168,0
08/29/2018 10:19:00 AM,1384,0
08/29/2018 10:19:21 AM,1768,0
08/29/2018 10:19:42 AM,1701,0
08/29/2018 10:20:02 AM,1276,1
08/29/2018 10:20:23 AM,1188,1
08/29/2018 10:20:44 AM,922,0
08/29/2018 10:21:04 AM,824,1
08/29/2018 10:21:25 AM,877,0
08/29/2018 10:21:46 AM,886,1
08/29/2018 10:22:06 AM,699,0
08/29/2018 10:22:27 AM,691,0
08/29/2018 10:22:47 AM,773,1
08/29/2018 10:23:08 AM,779,0
08/29/2018 10:23:29 AM,849,0
08/29/2018 10:23:49 AM,759,0
08/29/2018 10:24:10 AM,694,0
08/29/2018 10:24:31 AM,669,1
08/29/2018 10:24:51 AM,723,0
08/29/2018 10:25:12 AM,881,1
08/29/2018 10:25:33 AM,821,0
08/29/2018 10:25:53 AM,999,0
08/29/2018 10:26:14 AM,903,0
08/29/2018 10:26:35 AM,811,1
08/29/2018 10:26:55 AM,743,1
08/29/2018 10:27:16 AM,1512,0
08/29/2018 10:27:37 AM,864,0
08/29/2018 10:27:57 AM,1105,0
08/29/2018 10:28:18 AM,1040,0
08/29/2018 10:28:38 AM,906,1
08/29/2018 10:28:59 AM,767,1
08/29/2018 10:29:20 AM,900,0
08/29/2018 10:29:40 AM,1553,0
08/29/2018 10:30:01 AM,956,0
08/29/2018 10:30:22 AM,1443,0
08/29/2018 10:30:42 AM,2670,0
08/29/2018 10:31:03 AM,2429,0
08/29/2018 10:31:24 AM,2387,0
08/29/2018 10:31:44 AM,2135,1
08/29/2018 10:32:05 AM,2505,0
08/29/2018 10:32:26 AM,1821,0
08/29/2018 10:32:46 AM,1371,0
08/29/2018 10:33:07 AM,1211,0
08/29/2018 10:33:28 AM,1159,0
08/29/2018 10:33:48 AM,1085,0
08/29/2018 10:34:09 AM,1418,1
08/29/2018 10:34:29 AM,1198,1
08/29/2018 10:34:50 AM,1380,0
08/29/2018 10:35:11 AM,1767,0
08/29/2018 10:35:31 AM,1773,1
08/29/2018 10:35:52 AM,1702,1
08/29/2018 10:36:13 AM,1463,1
08/29/2018 10:36:33 AM,767,0
08/29/2018 10:36:54 AM,539,0
08/29/2018 10:37:15 AM,451,0
08/29/2018 10:37:35 AM,465,0
08/29/2018 10:37:56 AM,343,0
08/29/2018 10:38:17 AM,372,1
08/29/2018 10:38:37 AM,264,0
08/29/2018 10:38:58 AM,247,0
08/29/2018 10:39:18 AM,228,0
08/29/2018 10:39:39 AM,215,0
08/29/2018 10:40:00 AM,206,0
08/29/2018 10:40:20 AM,206,0
08/29/2018 10:40:41 AM,201,0
08/29/2018 10:41:02 AM,189,0
08/29/2018 10:41:22 AM,151,0
08/29/2018 10:41:43 AM,133,0
08/29/2018 10:42:04 AM,126,0
08/29/2018 10:42:24 AM,116,0
08/29/2018 10:42:45 AM,108,0
08/29/2018 10:43:06 AM,105,1
08/29/2018 10:43:26 AM,91,0
08/29/2018 10:43:47 AM,88,0
08/29/2018 10:44:08 AM,84,0
08/29/2018 10:44:28 AM,88,0
08/29/2018 10:44:49 AM,74,0
08/29/2018 10:45:09 AM,71,1
08/29/2018 10:45:30 AM,71,1
08/29/2018 10:45:51 AM,65,1
08/29/2018 10:46:11 AM,54,0
08/29/2018 10:46:32 AM,91,0
08/29/2018 10:46:53 AM,55,1
08/29/2018 10:47:13 AM,62,1
08/29/2018 10:47:34 AM,74,0
08/29/2018 10:47:55 AM,49,0
08/29/2018 10:48:15 AM,45,0
08/29/2018 10:48:36 AM,44,0
08/29/2018 10:48:57 AM,44,0
