Device Serial Number: ,110
Device firmware: ,31
Device PM slope: ,0.9159
Device PM offset: ,-130
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:28:09 AM
Mission end date: ,08/29/2018 07:30:54 PM
08/29/2018 10:33:56 AM,299,0
08/29/2018 10:34:15 AM,306,0
08/29/2018 10:34:34 AM,379,0
08/29/2018 10:34:52 AM,318,1
08/29/2018 10:35:11 AM,325,0
08/29/2018 10:35:30 AM,464,0
08/29/2018 10:35:48 AM,404,0
08/29/2018 10:36:07 AM,307,1
08/29/2018 10:36:26 AM,312,1
08/29/2018 10:36:44 AM,387,1
08/29/2018 10:37:03 AM,305,0
08/29/2018 10:37:22 AM,387,0
08/29/2018 10:37:41 AM,322,0
08/29/2018 10:37:59 AM,276,0
08/29/2018 10:38:18 AM,251,1
08/29/2018 10:38:37 AM,230,0
08/29/2018 10:38:55 AM,191,1
08/29/2018 10:39:14 AM,185,1
08/29/2018 10:39:33 AM,172,1
08/29/2018 10:39:52 AM,188,1
08/29/2018 10:40:10 AM,157,1
08/29/2018 10:40:29 AM,180,0
08/29/2018 10:40:48 AM,145,0
08/29/2018 10:41:06 AM,126,0
08/29/2018 10:41:25 AM,123,0
08/29/2018 10:41:44 AM,107,0
08/29/2018 10:42:03 AM,100,1
08/29/2018 10:42:21 AM,99,0
08/29/2018 10:42:40 AM,89,0
08/29/2018 10:42:59 AM,82,0
08/29/2018 10:43:17 AM,77,0
08/29/2018 10:43:36 AM,80,0
08/29/2018 10:43:55 AM,79,0
08/29/2018 10:44:13 AM,74,0
08/29/2018 10:44:32 AM,60,1
08/29/2018 10:44:51 AM,55,0
08/29/2018 10:45:10 AM,63,1
08/29/2018 10:45:28 AM,78,0
08/29/2018 10:45:47 AM,48,0
08/29/2018 10:46:06 AM,49,0
08/29/2018 10:46:24 AM,40,0
08/29/2018 10:46:43 AM,48,0
08/29/2018 10:47:02 AM,44,1
08/29/2018 10:47:21 AM,39,0
08/29/2018 10:47:39 AM,37,1
08/29/2018 10:47:58 AM,33,1
08/29/2018 10:48:17 AM,40,0
08/29/2018 10:48:35 AM,36,0
08/29/2018 10:48:54 AM,31,0
08/29/2018 10:49:13 AM,30,0
08/29/2018 10:49:32 AM,34,0
08/29/2018 10:49:50 AM,32,0
08/29/2018 10:50:09 AM,28,0
08/29/2018 10:50:28 AM,30,1
08/29/2018 10:50:46 AM,33,0
08/29/2018 10:51:05 AM,25,0
08/29/2018 10:51:24 AM,25,0
08/29/2018 10:51:43 AM,28,0
08/29/2018 10:52:01 AM,24,0
08/29/2018 10:52:20 AM,25,0
08/29/2018 10:52:39 AM,24,1
08/29/2018 10:52:57 AM,22,1
08/29/2018 10:53:16 AM,21,0
08/29/2018 10:53:35 AM,24,1
08/29/2018 10:53:53 AM,21,0
08/29/2018 10:54:12 AM,26,0
08/29/2018 10:54:31 AM,29,1
08/29/2018 10:54:50 AM,17,1
08/29/2018 10:55:08 AM,14,1
08/29/2018 10:55:27 AM,19,0
08/29/2018 10:55:46 AM,21,0
08/29/2018 10:56:04 AM,29,0
08/29/2018 10:56:23 AM,10,0
08/29/2018 10:56:42 AM,12,0
08/29/2018 10:57:01 AM,12,1
08/29/2018 10:57:19 AM,13,1
08/29/2018 10:57:38 AM,16,0
08/29/2018 10:57:57 AM,19,1
08/29/2018 10:58:15 AM,13,0
08/29/2018 10:58:34 AM,14,0
08/29/2018 10:58:53 AM,16,1
08/29/2018 10:59:12 AM,15,1
08/29/2018 10:59:30 AM,10,1
08/29/2018 10:59:49 AM,27,1
08/29/2018 11:00:08 AM,12,0
08/29/2018 11:00:26 AM,12,1
08/29/2018 11:00:45 AM,10,0
08/29/2018 11:01:04 AM,11,0
08/29/2018 11:01:22 AM,11,1
08/29/2018 11:01:41 AM,10,1
08/29/2018 11:02:00 AM,11,0
08/29/2018 11:02:19 AM,8,1
08/29/2018 11:02:37 AM,11,1
08/29/2018 11:02:56 AM,10,1
08/29/2018 11:03:15 AM,6,0
08/29/2018 11:03:33 AM,12,0
08/29/2018 11:03:52 AM,6,0
08/29/2018 11:04:11 AM,8,0
08/29/2018 11:04:30 AM,10,0
08/29/2018 11:04:48 AM,5,0
08/29/2018 11:05:07 AM,18,0
08/29/2018 11:05:26 AM,10,0
08/29/2018 11:05:44 AM,8,0
08/29/2018 11:06:03 AM,11,0
08/29/2018 11:06:22 AM,11,0
08/29/2018 11:06:41 AM,10,1
08/29/2018 11:06:59 AM,6,1
08/29/2018 11:07:18 AM,9,0
08/29/2018 11:07:37 AM,5,0
08/29/2018 11:07:55 AM,10,1
08/29/2018 11:08:14 AM,8,0
08/29/2018 11:08:33 AM,8,1
08/29/2018 11:08:52 AM,7,1
08/29/2018 11:09:10 AM,38,1
08/29/2018 11:09:29 AM,10,0
08/29/2018 11:09:48 AM,18,1
08/29/2018 11:10:06 AM,14,1
08/29/2018 11:10:25 AM,26,0
08/29/2018 11:10:44 AM,18,0
08/29/2018 11:11:02 AM,14,0
08/29/2018 11:11:21 AM,13,0
08/29/2018 11:11:40 AM,24,0
08/29/2018 11:11:59 AM,14,0
08/29/2018 11:12:17 AM,16,0
08/29/2018 11:12:36 AM,9,0
08/29/2018 11:12:55 AM,15,0
08/29/2018 11:13:13 AM,8,0
08/29/2018 11:13:32 AM,6,0
08/29/2018 11:13:51 AM,6,0
08/29/2018 11:14:10 AM,9,0
08/29/2018 11:14:28 AM,4,0
08/29/2018 11:14:47 AM,10,0
08/29/2018 11:15:06 AM,5,0
08/29/2018 11:15:24 AM,3,0
08/29/2018 11:15:43 AM,4,0
08/29/2018 11:16:02 AM,3,1
08/29/2018 11:16:21 AM,5,1
08/29/2018 11:16:39 AM,7,1
08/29/2018 11:16:58 AM,8,0
08/29/2018 11:17:17 AM,5,0
08/29/2018 11:17:35 AM,8,0
08/29/2018 11:17:54 AM,4,1
08/29/2018 11:18:13 AM,11,1
08/29/2018 11:18:31 AM,4,1
08/29/2018 11:18:50 AM,6,0
08/29/2018 11:19:09 AM,5,0
08/29/2018 11:19:28 AM,1,0
08/29/2018 11:19:46 AM,0,0
08/29/2018 11:20:05 AM,7,0
08/29/2018 11:20:24 AM,9,0
08/29/2018 11:20:42 AM,5,0
08/29/2018 11:21:01 AM,1,0
08/29/2018 11:21:20 AM,7,0
08/29/2018 11:21:39 AM,7,0
08/29/2018 11:21:57 AM,0,0
08/29/2018 11:22:16 AM,4,0
08/29/2018 11:22:35 AM,3,0
08/29/2018 11:22:53 AM,7,0
08/29/2018 11:23:12 AM,3,0
08/29/2018 11:23:31 AM,3,1
08/29/2018 11:23:50 AM,3,1
08/29/2018 11:24:08 AM,4,1
08/29/2018 11:24:27 AM,2,1
08/29/2018 11:24:46 AM,6,0
08/29/2018 11:25:04 AM,4,0
08/29/2018 11:25:23 AM,7,0
08/29/2018 11:25:42 AM,4,0
08/29/2018 11:26:01 AM,1,0
08/29/2018 11:26:19 AM,0,0
08/29/2018 11:26:38 AM,1,0
08/29/2018 11:26:57 AM,6,1
08/29/2018 11:27:15 AM,7,0
08/29/2018 11:27:34 AM,4,0
08/29/2018 11:27:53 AM,5,0
08/29/2018 11:28:11 AM,4,0
08/29/2018 11:28:30 AM,2,0
08/29/2018 11:28:49 AM,4,0
08/29/2018 11:29:08 AM,3,0
08/29/2018 11:29:26 AM,5,0
08/29/2018 11:29:45 AM,4,0
08/29/2018 11:30:04 AM,5,0
08/29/2018 11:30:22 AM,4,0
08/29/2018 11:30:41 AM,4,0
08/29/2018 11:31:00 AM,3,0
08/29/2018 11:31:19 AM,3,1
08/29/2018 11:31:37 AM,4,0
08/29/2018 11:31:56 AM,8,0
08/29/2018 11:32:15 AM,6,0
08/29/2018 11:32:33 AM,6,0
08/29/2018 11:32:52 AM,9,0
08/29/2018 11:33:11 AM,21,0
08/29/2018 11:33:30 AM,39,0
08/29/2018 11:33:48 AM,111,0
08/29/2018 11:34:07 AM,319,1
08/29/2018 11:34:26 AM,365,1
08/29/2018 11:34:44 AM,476,0
08/29/2018 11:35:03 AM,589,0
08/29/2018 11:35:22 AM,532,0
08/29/2018 11:35:40 AM,691,0
08/29/2018 11:35:59 AM,535,0
08/29/2018 11:36:18 AM,521,1
08/29/2018 11:36:37 AM,502,1
08/29/2018 11:36:55 AM,517,0
08/29/2018 11:37:14 AM,454,0
08/29/2018 11:37:33 AM,479,0
08/29/2018 11:37:51 AM,362,0
08/29/2018 11:38:10 AM,364,0
08/29/2018 11:38:29 AM,354,0
08/29/2018 11:38:48 AM,320,0
08/29/2018 11:39:06 AM,286,0
08/29/2018 11:39:25 AM,287,0
08/29/2018 11:39:44 AM,260,1
08/29/2018 11:40:02 AM,239,1
08/29/2018 11:40:21 AM,235,0
08/29/2018 11:40:40 AM,255,0
08/29/2018 11:40:59 AM,275,0
08/29/2018 11:41:17 AM,217,0
08/29/2018 11:41:36 AM,204,0
08/29/2018 11:41:55 AM,196,0
08/29/2018 11:42:13 AM,199,0
08/29/2018 11:42:32 AM,204,0
08/29/2018 11:42:51 AM,193,0
08/29/2018 11:43:09 AM,328,0
08/29/2018 11:43:28 AM,206,1
08/29/2018 11:43:47 AM,202,1
08/29/2018 11:44:06 AM,240,0
08/29/2018 11:44:24 AM,221,0
08/29/2018 11:44:43 AM,235,0
08/29/2018 11:45:02 AM,233,0
08/29/2018 11:45:20 AM,270,0
08/29/2018 11:45:39 AM,244,0
08/29/2018 11:45:58 AM,256,0
08/29/2018 11:46:17 AM,328,0
08/29/2018 11:46:35 AM,255,0
08/29/2018 11:46:54 AM,272,1
08/29/2018 11:47:13 AM,267,0
08/29/2018 11:47:31 AM,327,1
08/29/2018 11:47:50 AM,562,0
08/29/2018 11:48:09 AM,335,0
08/29/2018 11:48:28 AM,323,0
08/29/2018 11:48:46 AM,327,0
08/29/2018 11:49:05 AM,326,0
08/29/2018 11:49:24 AM,334,1
08/29/2018 11:49:42 AM,326,0
08/29/2018 11:50:01 AM,326,0
08/29/2018 11:50:20 AM,353,0
08/29/2018 11:50:39 AM,362,0
08/29/2018 11:50:57 AM,327,0
08/29/2018 11:51:16 AM,327,0
08/29/2018 11:51:35 AM,303,0
08/29/2018 11:51:53 AM,306,1
08/29/2018 11:52:12 AM,284,1
08/29/2018 11:52:31 AM,288,1
08/29/2018 11:52:49 AM,279,1
08/29/2018 11:53:08 AM,259,0
08/29/2018 11:53:27 AM,283,0
08/29/2018 11:53:46 AM,275,0
08/29/2018 11:54:04 AM,291,0
08/29/2018 11:54:23 AM,278,1
08/29/2018 11:54:42 AM,270,0
08/29/2018 11:55:00 AM,325,0
08/29/2018 11:55:19 AM,261,0
08/29/2018 11:55:38 AM,266,0
08/29/2018 11:55:57 AM,237,0
08/29/2018 11:56:15 AM,225,0
08/29/2018 11:56:34 AM,233,0
08/29/2018 11:56:53 AM,209,0
08/29/2018 11:57:11 AM,209,0
08/29/2018 11:57:30 AM,311,0
08/29/2018 11:57:49 AM,235,1
08/29/2018 11:58:08 AM,174,0
08/29/2018 11:58:26 AM,186,0
08/29/2018 11:58:45 AM,214,0
08/29/2018 11:59:04 AM,160,0
08/29/2018 11:59:22 AM,166,1
08/29/2018 11:59:41 AM,152,1
08/29/2018 12:00:00 PM,166,0
08/29/2018 12:00:18 PM,161,0
08/29/2018 12:00:37 PM,164,0
08/29/2018 12:00:56 PM,149,0
08/29/2018 12:01:15 PM,153,0
08/29/2018 12:01:33 PM,155,0
08/29/2018 12:01:52 PM,147,0
08/29/2018 12:02:11 PM,134,0
08/29/2018 12:02:29 PM,150,0
08/29/2018 12:02:48 PM,143,0
08/29/2018 12:03:07 PM,156,0
08/29/2018 12:03:26 PM,149,0
08/29/2018 12:03:44 PM,126,0
08/29/2018 12:04:03 PM,129,0
08/29/2018 12:04:22 PM,124,0
08/29/2018 12:04:40 PM,122,0
08/29/2018 12:04:59 PM,108,1
08/29/2018 12:05:18 PM,128,1
08/29/2018 12:05:37 PM,108,0
08/29/2018 12:05:55 PM,242,0
08/29/2018 12:06:14 PM,173,1
08/29/2018 12:06:33 PM,298,1
08/29/2018 12:06:51 PM,139,0
08/29/2018 12:07:10 PM,163,0
08/29/2018 12:07:29 PM,162,0
08/29/2018 12:07:48 PM,177,0
08/29/2018 12:08:06 PM,166,0
08/29/2018 12:08:25 PM,175,1
08/29/2018 12:08:44 PM,165,0
08/29/2018 12:09:02 PM,144,0
08/29/2018 12:09:21 PM,146,0
08/29/2018 12:09:40 PM,150,0
08/29/2018 12:09:58 PM,162,1
08/29/2018 12:10:17 PM,152,1
08/29/2018 12:10:36 PM,206,0
08/29/2018 12:10:55 PM,172,0
08/29/2018 12:11:13 PM,214,0
08/29/2018 12:11:32 PM,257,0
08/29/2018 12:11:51 PM,217,0
08/29/2018 12:12:09 PM,406,0
08/29/2018 12:12:28 PM,174,0
08/29/2018 12:12:47 PM,208,0
08/29/2018 12:13:06 PM,173,0
08/29/2018 12:13:24 PM,167,0
08/29/2018 12:13:43 PM,163,0
08/29/2018 12:14:02 PM,141,0
08/29/2018 12:14:20 PM,135,0
08/29/2018 12:14:39 PM,128,0
08/29/2018 12:14:58 PM,121,0
08/29/2018 12:15:17 PM,116,0
08/29/2018 12:15:35 PM,99,0
08/29/2018 12:15:54 PM,98,0
08/29/2018 12:16:13 PM,91,0
08/29/2018 12:16:31 PM,87,0
08/29/2018 12:16:50 PM,76,0
08/29/2018 12:17:09 PM,86,0
08/29/2018 12:17:27 PM,72,0
08/29/2018 12:17:46 PM,71,0
08/29/2018 12:18:05 PM,61,0
08/29/2018 12:18:24 PM,62,0
08/29/2018 12:18:42 PM,66,0
08/29/2018 12:19:01 PM,56,0
08/29/2018 12:19:20 PM,58,1
08/29/2018 12:19:38 PM,52,1
08/29/2018 12:19:57 PM,50,0
08/29/2018 12:20:16 PM,43,0
08/29/2018 12:20:35 PM,43,0
08/29/2018 12:20:53 PM,46,0
08/29/2018 12:21:12 PM,39,0
08/29/2018 12:21:31 PM,39,0
08/29/2018 12:21:49 PM,36,0
08/29/2018 12:22:08 PM,41,0
08/29/2018 12:22:27 PM,39,0
08/29/2018 12:22:46 PM,37,0
08/29/2018 12:23:04 PM,37,0
08/29/2018 12:23:23 PM,32,0
08/29/2018 12:23:42 PM,30,0
08/29/2018 12:24:00 PM,30,0
08/29/2018 12:24:19 PM,26,0
08/29/2018 12:24:38 PM,27,0
08/29/2018 12:24:57 PM,22,0
08/29/2018 12:25:15 PM,23,0
08/29/2018 12:25:34 PM,24,0
08/29/2018 12:25:53 PM,23,0
08/29/2018 12:26:11 PM,27,0
08/29/2018 12:26:30 PM,21,0
08/29/2018 12:26:49 PM,21,0
08/29/2018 12:27:07 PM,20,0
08/29/2018 12:27:26 PM,21,1
08/29/2018 12:27:45 PM,19,1
08/29/2018 12:28:04 PM,19,0
08/29/2018 12:28:22 PM,18,0
08/29/2018 12:28:41 PM,16,0
08/29/2018 12:29:00 PM,19,0
08/29/2018 12:29:18 PM,21,0
08/29/2018 12:29:37 PM,12,0
08/29/2018 12:29:56 PM,20,0
08/29/2018 12:30:15 PM,12,0
08/29/2018 12:30:33 PM,12,0
08/29/2018 12:30:52 PM,15,0
08/29/2018 12:31:11 PM,17,0
08/29/2018 12:31:29 PM,17,0
08/29/2018 12:31:48 PM,12,0
08/29/2018 12:32:07 PM,17,1
08/29/2018 12:32:26 PM,12,0
08/29/2018 12:32:44 PM,15,0
08/29/2018 12:33:03 PM,14,0
08/29/2018 12:33:22 PM,14,0
08/29/2018 12:33:40 PM,14,0
08/29/2018 12:33:59 PM,13,0
08/29/2018 12:34:18 PM,14,0
08/29/2018 12:34:36 PM,11,0
08/29/2018 12:34:55 PM,14,0
08/29/2018 12:35:14 PM,14,0
08/29/2018 12:35:33 PM,13,0
08/29/2018 12:35:51 PM,10,0
08/29/2018 12:36:10 PM,10,0
08/29/2018 12:36:29 PM,9,0
08/29/2018 12:36:47 PM,11,0
08/29/2018 12:37:06 PM,20,0
08/29/2018 12:37:25 PM,15,0
08/29/2018 12:37:44 PM,10,0
08/29/2018 12:38:02 PM,12,0
08/29/2018 12:38:21 PM,11,1
08/29/2018 12:38:40 PM,9,0
08/29/2018 12:38:58 PM,10,0
08/29/2018 12:39:17 PM,13,1
08/29/2018 12:39:36 PM,9,0
08/29/2018 12:39:55 PM,9,0
08/29/2018 12:40:13 PM,7,0
08/29/2018 12:40:32 PM,10,0
08/29/2018 12:40:51 PM,11,1
08/29/2018 12:41:09 PM,8,1
08/29/2018 12:41:28 PM,9,0
08/29/2018 12:41:47 PM,9,1
08/29/2018 12:42:05 PM,10,1
08/29/2018 12:42:24 PM,10,0
08/29/2018 12:42:43 PM,10,0
08/29/2018 12:43:02 PM,10,0
08/29/2018 12:43:20 PM,10,0
08/29/2018 12:43:39 PM,7,1
08/29/2018 12:43:58 PM,10,1
08/29/2018 12:44:16 PM,9,0
08/29/2018 12:44:35 PM,7,1
08/29/2018 12:44:54 PM,7,1
08/29/2018 12:45:13 PM,7,0
08/29/2018 12:45:31 PM,5,1
08/29/2018 12:45:50 PM,7,1
08/29/2018 12:46:09 PM,11,1
08/29/2018 12:46:27 PM,8,0
08/29/2018 12:46:46 PM,6,0
08/29/2018 12:47:05 PM,8,0
08/29/2018 12:47:24 PM,7,1
08/29/2018 12:47:42 PM,9,0
08/29/2018 12:48:01 PM,10,0
08/29/2018 12:48:20 PM,5,0
08/29/2018 12:48:38 PM,8,0
08/29/2018 12:48:57 PM,8,0
08/29/2018 12:49:16 PM,12,0
08/29/2018 12:49:35 PM,22,0
08/29/2018 12:49:53 PM,28,0
08/29/2018 12:50:12 PM,14,0
08/29/2018 12:50:31 PM,7,1
08/29/2018 12:50:49 PM,24,0
08/29/2018 12:51:08 PM,8,0
08/29/2018 12:51:27 PM,10,0
08/29/2018 12:51:45 PM,13,0
08/29/2018 12:52:04 PM,17,0
08/29/2018 12:52:23 PM,7,0
08/29/2018 12:52:42 PM,3,0
08/29/2018 12:53:00 PM,6,0
08/29/2018 12:53:19 PM,10,0
08/29/2018 12:53:38 PM,11,1
08/29/2018 12:53:56 PM,4,1
08/29/2018 12:54:15 PM,9,0
08/29/2018 12:54:34 PM,6,0
08/29/2018 12:54:53 PM,9,0
08/29/2018 12:55:11 PM,4,1
08/29/2018 12:55:30 PM,6,1
08/29/2018 12:55:49 PM,10,0
08/29/2018 12:56:07 PM,5,0
08/29/2018 12:56:26 PM,3,1
08/29/2018 12:56:45 PM,5,1
08/29/2018 12:57:04 PM,8,0
08/29/2018 12:57:22 PM,11,0
08/29/2018 12:57:41 PM,3,0
08/29/2018 12:58:00 PM,5,0
08/29/2018 12:58:18 PM,3,0
08/29/2018 12:58:37 PM,5,0
08/29/2018 12:58:56 PM,5,0
08/29/2018 12:59:14 PM,10,0
08/29/2018 12:59:33 PM,2,1
