Device Serial Number: ,61
Device firmware: ,2
Device PM slope: ,0.9516
Device PM offset: ,-169
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:25:55 AM
Mission end date: ,08/29/2018 07:33:12 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1777
Maximum 40 sample PM level:,1919
Minimum 40 sample PM level:,10
Average active PM concentration:,600
Average PM concentration:,455

Time Stamp, PM, compliance
08/29/2018 10:16:10 AM,563,0
08/29/2018 10:16:31 AM,436,1
08/29/2018 10:16:51 AM,426,1
08/29/2018 10:17:12 AM,476,1
08/29/2018 10:17:32 AM,403,0
08/29/2018 10:17:53 AM,549,0
08/29/2018 10:18:13 AM,932,0
08/29/2018 10:18:34 AM,1083,0
08/29/2018 10:18:54 AM,879,0
08/29/2018 10:19:15 AM,1467,0
08/29/2018 10:19:36 AM,1310,0
08/29/2018 10:19:56 AM,938,0
08/29/2018 10:20:17 AM,770,0
08/29/2018 10:20:37 AM,710,0
08/29/2018 10:20:58 AM,811,0
08/29/2018 10:21:18 AM,650,0
08/29/2018 10:21:39 AM,669,1
08/29/2018 10:21:59 AM,689,0
08/29/2018 10:22:20 AM,512,0
08/29/2018 10:22:40 AM,549,0
08/29/2018 10:23:01 AM,772,0
08/29/2018 10:23:21 AM,596,0
08/29/2018 10:23:42 AM,557,1
08/29/2018 10:24:02 AM,711,0
08/29/2018 10:24:23 AM,507,0
08/29/2018 10:24:43 AM,445,0
08/29/2018 10:25:04 AM,583,0
08/29/2018 10:25:24 AM,656,0
08/29/2018 10:25:45 AM,587,0
08/29/2018 10:26:05 AM,779,0
08/29/2018 10:26:26 AM,769,1
08/29/2018 10:26:46 AM,609,1
08/29/2018 10:27:07 AM,707,1
08/29/2018 10:27:27 AM,848,0
08/29/2018 10:27:48 AM,959,0
08/29/2018 10:28:08 AM,646,0
08/29/2018 10:28:29 AM,651,0
08/29/2018 10:28:49 AM,792,0
08/29/2018 10:29:10 AM,735,0
08/29/2018 10:29:30 AM,832,0
08/29/2018 10:29:51 AM,894,0
08/29/2018 10:30:12 AM,606,0
08/29/2018 10:30:32 AM,895,0
08/29/2018 10:30:53 AM,2447,0
08/29/2018 10:31:13 AM,2278,0
08/29/2018 10:31:34 AM,2399,0
08/29/2018 10:31:54 AM,1749,0
08/29/2018 10:32:15 AM,2480,0
08/29/2018 10:32:35 AM,1747,0
08/29/2018 10:32:56 AM,1458,0
08/29/2018 10:33:16 AM,1282,1
08/29/2018 10:33:37 AM,1007,0
08/29/2018 10:33:57 AM,875,0
08/29/2018 10:34:18 AM,1334,0
08/29/2018 10:34:38 AM,1042,0
08/29/2018 10:34:59 AM,1057,0
08/29/2018 10:35:19 AM,1480,0
08/29/2018 10:35:40 AM,1664,0
08/29/2018 10:36:00 AM,1463,1
08/29/2018 10:36:21 AM,1129,0
08/29/2018 10:36:41 AM,872,1
08/29/2018 10:37:02 AM,579,0
08/29/2018 10:37:22 AM,381,1
08/29/2018 10:37:43 AM,332,1
08/29/2018 10:38:03 AM,309,0
08/29/2018 10:38:24 AM,315,1
08/29/2018 10:38:44 AM,277,0
08/29/2018 10:39:05 AM,255,0
08/29/2018 10:39:25 AM,246,0
08/29/2018 10:39:46 AM,230,0
08/29/2018 10:40:06 AM,222,0
08/29/2018 10:40:27 AM,200,0
08/29/2018 10:40:48 AM,187,0
08/29/2018 10:41:08 AM,194,0
08/29/2018 10:41:29 AM,179,0
08/29/2018 10:41:49 AM,170,1
08/29/2018 10:42:10 AM,162,1
08/29/2018 10:42:30 AM,156,0
08/29/2018 10:42:51 AM,147,0
08/29/2018 10:43:11 AM,137,0
08/29/2018 10:43:32 AM,134,0
08/29/2018 10:43:52 AM,135,0
08/29/2018 10:44:13 AM,123,0
08/29/2018 10:44:33 AM,124,0
08/29/2018 10:44:54 AM,118,0
08/29/2018 10:45:14 AM,122,0
08/29/2018 10:45:35 AM,111,0
08/29/2018 10:45:55 AM,107,0
08/29/2018 10:46:16 AM,106,1
08/29/2018 10:46:36 AM,106,0
08/29/2018 10:46:57 AM,103,0
08/29/2018 10:47:17 AM,102,0
08/29/2018 10:47:38 AM,101,1
08/29/2018 10:47:58 AM,98,0
08/29/2018 10:48:19 AM,96,0
08/29/2018 10:48:39 AM,94,0
08/29/2018 10:49:00 AM,90,1
08/29/2018 10:49:20 AM,91,0
08/29/2018 10:49:41 AM,105,0
08/29/2018 10:50:01 AM,88,1
08/29/2018 10:50:22 AM,93,0
08/29/2018 10:50:42 AM,89,0
08/29/2018 10:51:03 AM,81,0
08/29/2018 10:51:24 AM,85,1
08/29/2018 10:51:44 AM,83,1
08/29/2018 10:52:05 AM,84,1
08/29/2018 10:52:25 AM,79,0
08/29/2018 10:52:46 AM,88,0
08/29/2018 10:53:06 AM,81,0
08/29/2018 10:53:27 AM,81,0
08/29/2018 10:53:47 AM,83,0
08/29/2018 10:54:08 AM,82,0
08/29/2018 10:54:28 AM,79,0
08/29/2018 10:54:49 AM,81,0
08/29/2018 10:55:09 AM,78,0
08/29/2018 10:55:30 AM,75,0
08/29/2018 10:55:50 AM,79,0
08/29/2018 10:56:11 AM,78,1
08/29/2018 10:56:31 AM,76,0
08/29/2018 10:56:52 AM,72,0
08/29/2018 10:57:12 AM,78,1
08/29/2018 10:57:33 AM,73,0
08/29/2018 10:57:53 AM,73,0
08/29/2018 10:58:14 AM,74,0
08/29/2018 10:58:34 AM,75,0
